,time,Q_BVR_cms,Q_B100_cms,Q_B175_cms,Q_B200_cms,Q_B215_cms
1062,11/27/2016,0.001152819,0.000228532,0.000137119,0.000198061,0.000198061
1063,11/28/2016,0.000806973,0.000159973,9.60E-05,0.000138643,0.000138643
1064,11/29/2016,0.000564881,0.000111981,6.72E-05,9.71E-05,9.71E-05
1065,11/30/2016,0.000395417,7.84E-05,4.70E-05,6.79E-05,6.79E-05
1066,12/1/2016,0.000276792,5.49E-05,3.29E-05,4.76E-05,4.76E-05
1067,12/2/2016,0.000193754,3.84E-05,2.30E-05,3.33E-05,3.33E-05
1068,12/3/2016,0.000135628,2.69E-05,1.61E-05,2.33E-05,2.33E-05
1069,12/4/2016,9.49E-05,1.88E-05,1.13E-05,1.63E-05,1.63E-05
1070,12/5/2016,6.65E-05,1.32E-05,7.90E-06,1.14E-05,1.14E-05
1071,12/6/2016,4.65E-05,9.22E-06,5.53E-06,7.99E-06,7.99E-06
1072,12/7/2016,16126.15575,3198.573637,1919.144182,2772.097152,2772.097152
1073,12/8/2016,11288.30903,2239.001546,1343.400927,1940.468006,1940.468006
1074,12/9/2016,7901.81632,1567.301082,940.3806492,1358.327604,1358.327604
1075,12/10/2016,5531.271424,1097.110757,658.2664544,950.8293231,950.8293231
1076,12/11/2016,3871.889997,767.9775302,460.7865181,665.5805261,665.5805261
1077,12/12/2016,2997.675876,594.5484981,356.7290989,515.275365,515.275365
1078,12/13/2016,2098.373113,416.1839487,249.7103692,360.6927555,360.6927555
1079,12/14/2016,1468.861179,291.3287641,174.7972585,252.4849289,252.4849289
1080,12/15/2016,1028.202826,203.9301349,122.3580809,176.7394502,176.7394502
1081,12/16/2016,719.7419779,142.7510944,85.65065664,123.7176151,123.7176151
1082,12/17/2016,503.8193845,99.92576608,59.95545965,86.6023306,86.6023306
1083,12/18/2016,352.6735691,69.94803626,41.96882175,60.62163142,60.62163142
1084,12/19/2016,246.8714984,48.96362538,29.37817523,42.435142,42.435142
1085,12/20/2016,172.8100489,34.27453777,20.56472266,29.7045994,29.7045994
1086,12/21/2016,120.9670342,23.99217644,14.39530586,20.79321958,20.79321958
1087,12/22/2016,84.67692395,16.79452351,10.0767141,14.5552537,14.5552537
1088,12/23/2016,59.27384677,11.75616645,7.053699872,10.18867759,10.18867759
1089,12/24/2016,2387.380776,475.7904583,285.474275,412.3517306,412.3517306
1090,12/25/2016,4374.736543,869.0033208,521.4019925,753.1362114,753.1362114
1091,12/26/2016,3062.31558,608.3023246,364.9813947,527.195348,527.195348
1092,12/27/2016,2143.620906,425.8116272,255.4869763,369.0367436,369.0367436
1093,12/28/2016,1500.534634,298.068139,178.8408834,258.3257205,258.3257205
1094,12/29/2016,3836.659805,760.9950553,456.5970332,659.5290479,659.5290479
1095,12/30/2016,2685.661864,532.6965387,319.6179232,461.6703335,461.6703335
1096,12/31/2016,1879.963305,372.8875771,223.7325463,323.1692335,323.1692335
1097,1/1/2017,1315.974313,261.021304,156.6127824,226.2184634,226.2184634
1098,1/2/2017,1065.389101,212.6165975,127.5699585,184.2677178,184.2677178
1099,1/3/2017,9278.702371,1840.381618,1104.228971,1594.997402,1594.997402
1100,1/4/2017,6699.39166,1328.767133,797.2602797,1151.598182,1151.598182
1101,1/5/2017,4689.574162,930.1369929,558.0821958,806.1187272,806.1187272
1102,1/6/2017,3282.701913,651.0958951,390.657537,564.2831091,564.2831091
1103,1/7/2017,2297.891339,455.7671265,273.4602759,394.9981763,394.9981763
1104,1/8/2017,1608.523937,319.0369886,191.4221931,276.4987234,276.4987234
1105,1/9/2017,1125.966756,223.325892,133.9955352,193.5491064,193.5491064
1106,1/10/2017,788.1767294,156.3281244,93.79687464,135.4843745,135.4843745
1107,1/11/2017,551.7237105,109.4296871,65.65781225,94.83906214,94.83906214
1108,1/12/2017,4590.421852,910.0355231,546.0213139,788.6974534,788.6974534
1109,1/13/2017,3213.295297,637.0248662,382.2149197,552.0882174,552.0882174
1110,1/14/2017,2395.143591,474.8278018,284.8966811,411.5174282,411.5174282
1111,1/15/2017,2037.530514,403.9294613,242.3576768,350.0721998,350.0721998
1112,1/16/2017,2154.94136,427.2006229,256.3203737,370.2405398,370.2405398
1113,1/17/2017,1508.458952,299.040436,179.4242616,259.1683779,259.1683779
1114,1/18/2017,2821.027035,559.2391404,335.5434842,484.6739217,484.6739217
1115,1/19/2017,1974.718924,391.4673983,234.880439,339.2717452,339.2717452
1116,1/20/2017,1595.084301,316.208445,189.725067,274.047319,274.047319
1117,1/21/2017,3990.379011,791.0459115,474.6275469,685.5731233,685.5731233
1118,1/22/2017,8153.416308,1616.317138,969.7902828,1400.808186,1400.808186
1119,1/23/2017,23617.69142,4681.921997,2809.153198,4057.66573,4057.66573
1120,1/24/2017,33346.27399,6610.495398,3966.297239,5729.096011,5729.096011
1121,1/25/2017,23342.39179,4627.346778,2776.408067,4010.367208,4010.367208
1122,1/26/2017,16339.67426,3239.142745,1943.485647,2807.257046,2807.257046
1123,1/27/2017,11437.77198,2267.399921,1360.439953,1965.079932,1965.079932
1124,1/28/2017,8006.440385,1587.179945,952.307967,1375.555952,1375.555952
1125,1/29/2017,5604.50827,1111.025961,666.6155769,962.8891666,962.8891666
1126,1/30/2017,3923.155789,777.718173,466.6309038,674.0224166,674.0224166
1127,1/31/2017,2746.209052,544.4027211,326.6416327,471.8156916,471.8156916
1128,2/1/2017,1922.346336,381.0819048,228.6491429,330.2709842,330.2709842
1129,2/2/2017,1345.642436,266.7573334,160.0544,231.1896889,231.1896889
1130,2/3/2017,941.9497049,186.7301333,112.03808,161.8327822,161.8327822
1131,2/4/2017,659.3647934,130.7110933,78.42665601,113.2829476,113.2829476
1132,2/5/2017,461.5553554,91.49776534,54.8986592,79.29806329,79.29806329
1133,2/6/2017,323.0887488,64.04843574,38.42906144,55.50864431,55.50864431
1134,2/7/2017,226.1621241,44.83390502,26.90034301,38.85605101,38.85605101
1135,2/8/2017,158.3134869,31.38373351,18.83024011,27.19923571,27.19923571
1136,2/9/2017,110.8194408,21.96861346,13.18116807,19.039465,19.039465
1137,2/10/2017,77.57360858,15.37802942,9.226817652,13.3276255,13.3276255
1138,2/11/2017,54.30152601,10.76462059,6.458772357,9.329337849,9.329337849
1139,2/12/2017,38.0110682,7.535234416,4.52114065,6.530536494,6.530536494
1140,2/13/2017,26.60774774,5.274664091,3.164798455,4.571375546,4.571375546
1141,2/14/2017,18.62542342,3.692264864,2.215358918,3.199962882,3.199962882
1142,2/15/2017,13.03779639,2.584585405,1.550751243,2.239974017,2.239974017
1143,2/16/2017,9.126457476,1.809209783,1.08552587,1.567981812,1.567981812
1144,2/17/2017,6.388520233,1.266446848,0.759868109,1.097587269,1.097587269
1145,2/18/2017,4.471964163,0.886512794,0.531907676,0.768311088,0.768311088
1146,2/19/2017,3.130374914,0.620558956,0.372335373,0.537817762,0.537817762
1147,2/20/2017,2.19126244,0.434391269,0.260634761,0.376472433,0.376472433
1148,2/21/2017,1.533883708,0.304073888,0.182444333,0.263530703,0.263530703
1149,2/22/2017,1.073718596,0.212851722,0.127711033,0.184471492,0.184471492
1150,2/23/2017,0.751603017,0.148996205,0.089397723,0.129130045,0.129130045
1151,2/24/2017,0.526122112,0.104297344,0.062578406,0.090391031,0.090391031
1152,2/25/2017,0.368285478,0.073008141,0.043804884,0.063273722,0.063273722
1153,2/26/2017,0.257799835,0.051105698,0.030663419,0.044291605,0.044291605
1154,2/27/2017,0.180459884,0.035773989,0.021464393,0.031004124,0.031004124
1155,2/28/2017,0.126321919,0.025041792,0.015025075,0.021702887,0.021702887
1156,3/1/2017,0.088425343,0.017529255,0.010517553,0.015192021,0.015192021
1157,3/2/2017,0.06189774,0.012270478,0.007362287,0.010634414,0.010634414
1158,3/3/2017,0.043328418,0.008589335,0.005153601,0.00744409,0.00744409
1159,3/4/2017,0.030329893,0.006012534,0.003607521,0.005210863,0.005210863
1160,3/5/2017,0.021230925,0.004208774,0.002525264,0.003647604,0.003647604
1161,3/6/2017,0.014861647,0.002946142,0.001767685,0.002553323,0.002553323
1162,3/7/2017,0.010403153,0.002062299,0.00123738,0.001787326,0.001787326
1163,3/8/2017,0.007282207,0.001443609,0.000866166,0.001251128,0.001251128
1164,3/9/2017,0.005097545,0.001010527,0.000606316,0.00087579,0.00087579
1165,3/10/2017,0.003568282,0.000707369,0.000424421,0.000613053,0.000613053
1166,3/11/2017,0.002497797,0.000495158,0.000297095,0.000429137,0.000429137
1167,3/12/2017,0.001748458,0.000346611,0.000207966,0.000300396,0.000300396
1168,3/13/2017,0.001223921,0.000242627,0.000145576,0.000210277,0.000210277
1169,3/14/2017,0.000856744,0.000169839,0.000101904,0.000147194,0.000147194
1170,3/15/2017,0.000599721,0.000118887,7.13E-05,0.000103036,0.000103036
1171,3/16/2017,0.000419805,8.32E-05,4.99E-05,7.21E-05,7.21E-05
1172,3/17/2017,0.000293863,5.83E-05,3.50E-05,5.05E-05,5.05E-05
1173,3/18/2017,0.000205704,4.08E-05,2.45E-05,3.53E-05,3.53E-05
1174,3/19/2017,0.000143993,2.85E-05,1.71E-05,2.47E-05,2.47E-05
1175,3/20/2017,0.000100795,2.00E-05,1.20E-05,1.73E-05,1.73E-05
1176,3/21/2017,7.06E-05,1.40E-05,8.39E-06,1.21E-05,1.21E-05
1177,3/22/2017,4.94E-05,9.79E-06,5.87E-06,8.49E-06,8.49E-06
1178,3/23/2017,3.46E-05,6.85E-06,4.11E-06,5.94E-06,5.94E-06
1179,3/24/2017,2.42E-05,4.80E-06,2.88E-06,4.16E-06,4.16E-06
1180,3/25/2017,1.69E-05,3.36E-06,2.01E-06,2.91E-06,2.91E-06
1181,3/26/2017,1.19E-05,2.35E-06,1.41E-06,2.04E-06,2.04E-06
1182,3/27/2017,8.30E-06,1.65E-06,9.87E-07,1.43E-06,1.43E-06
1183,3/28/2017,5.81E-06,1.15E-06,6.91E-07,9.98E-07,9.98E-07
1184,3/29/2017,4.07E-06,8.06E-07,4.84E-07,6.99E-07,6.99E-07
1185,3/30/2017,2.85E-06,5.64E-07,3.39E-07,4.89E-07,4.89E-07
1186,3/31/2017,1.99E-06,3.95E-07,2.37E-07,3.42E-07,3.42E-07
1187,4/1/2017,1.40E-06,2.77E-07,1.66E-07,2.40E-07,2.40E-07
1188,4/2/2017,9.77E-07,1.94E-07,1.16E-07,1.68E-07,1.68E-07
1189,4/3/2017,6.84E-07,1.36E-07,8.13E-08,1.17E-07,1.17E-07
1190,4/4/2017,4.79E-07,9.49E-08,5.69E-08,8.22E-08,8.22E-08
1191,4/5/2017,3.35E-07,6.64E-08,3.98E-08,5.76E-08,5.76E-08
1192,4/6/2017,2.34E-07,4.65E-08,2.79E-08,4.03E-08,4.03E-08
1193,4/7/2017,1.64E-07,3.25E-08,1.95E-08,2.82E-08,2.82E-08
1194,4/8/2017,1.15E-07,2.28E-08,1.37E-08,1.97E-08,1.97E-08
1195,4/9/2017,8.04E-08,1.59E-08,9.57E-09,1.38E-08,1.38E-08
1196,4/10/2017,5.63E-08,1.12E-08,6.70E-09,9.67E-09,9.67E-09
1197,4/11/2017,3.94E-08,7.81E-09,4.69E-09,6.77E-09,6.77E-09
1198,4/12/2017,2.76E-08,5.47E-09,3.28E-09,4.74E-09,4.74E-09
1199,4/13/2017,1.93E-08,3.83E-09,2.30E-09,3.32E-09,3.32E-09
1200,4/14/2017,1.35E-08,2.68E-09,1.61E-09,2.32E-09,2.32E-09
1201,4/15/2017,9.46E-09,1.88E-09,1.13E-09,1.63E-09,1.63E-09
1202,4/16/2017,6.62E-09,1.31E-09,7.88E-10,1.14E-09,1.14E-09
1203,4/17/2017,4.64E-09,9.19E-10,5.51E-10,7.97E-10,7.97E-10
1204,4/18/2017,3.25E-09,6.43E-10,3.86E-10,5.58E-10,5.58E-10
1205,4/19/2017,2.27E-09,4.50E-10,2.70E-10,3.90E-10,3.90E-10
1206,4/20/2017,1.59E-09,3.15E-10,1.89E-10,2.73E-10,2.73E-10
1207,4/21/2017,1.11E-09,2.21E-10,1.32E-10,1.91E-10,1.91E-10
1208,4/22/2017,7.79E-10,1.54E-10,9.27E-11,1.34E-10,1.34E-10
1209,4/23/2017,5.45E-10,1.08E-10,6.49E-11,9.37E-11,9.37E-11
1210,4/24/2017,13617.57625,2700.274908,1621.114328,2341.609585,2341.609585
1211,4/25/2017,33844.00338,6709.692436,4026.480029,5816.026709,5816.026709
1212,4/26/2017,23690.80236,4696.784705,2818.536021,4071.218696,4071.218696
1213,4/27/2017,16583.56165,3287.749293,1972.975214,2849.853088,2849.853088
1214,4/28/2017,11608.49316,2301.424505,1381.08265,1994.897161,1994.897161
1215,4/29/2017,8125.94521,1610.997154,966.7578551,1396.428013,1396.428013
1216,4/30/2017,5688.161647,1127.698008,676.7304986,977.499609,977.499609
1217,5/1/2017,3981.713153,789.3886054,473.711349,684.2497263,684.2497263
1218,5/2/2017,2787.199207,552.5720238,331.5979443,478.9748084,478.9748084
1219,5/3/2017,1951.039445,386.8004166,232.118561,335.2823659,335.2823659
1220,5/4/2017,1365.727612,270.7602916,162.4829927,234.6976561,234.6976561
1221,5/5/2017,15024.43003,2978.426175,1787.074477,2581.329801,2581.329801
1222,5/6/2017,34760.70102,6890.898323,4134.552134,5972.130861,5972.130861
1223,5/7/2017,24332.49071,4823.628826,2894.186494,4180.491602,4180.491602
1224,5/8/2017,17032.7435,3376.540178,2025.930546,2926.344122,2926.344122
1225,5/9/2017,11922.92045,2363.578125,1418.151382,2048.440885,2048.440885
1226,5/10/2017,8346.044314,1654.504687,992.7059674,1433.90862,1433.90862
1227,5/11/2017,5842.23102,1158.153281,694.8941772,1003.736034,1003.736034
1228,5/12/2017,4089.561714,810.7072967,486.425924,702.6152236,702.6152236
1229,5/13/2017,3875.069688,776.8383525,466.1040937,673.2614686,673.2614686
1230,5/14/2017,2712.548781,543.7868467,326.2728656,471.283028,471.283028
1231,5/15/2017,1898.784147,380.6507927,228.3910059,329.8981196,329.8981196
1232,5/16/2017,1329.148903,266.4555549,159.8737041,230.9286837,230.9286837
1233,5/17/2017,930.404232,186.5188884,111.9115929,161.6500786,161.6500786
1234,5/18/2017,651.2829624,130.5632219,78.33811502,113.155055,113.155055
1235,5/19/2017,455.8980737,91.39425533,54.83668052,79.20853852,79.20853852
1236,5/20/2017,319.1286516,63.97597873,38.38567636,55.44597697,55.44597697
1237,5/21/2017,223.3900561,44.78318511,26.86997345,38.81218388,38.81218388
1238,5/22/2017,923.3656601,183.3952249,110.0371786,158.9425913,158.9425913
1239,5/23/2017,646.3559621,128.3766574,77.02602503,111.2598139,111.2598139
1240,5/24/2017,18722.01704,3711.584163,2226.950519,3216.706306,3216.706306
1241,5/25/2017,37961.91193,7525.608914,4515.365363,6522.194414,6522.194414
1242,5/26/2017,26573.33835,5267.92624,3160.755754,4565.53609,4565.53609
1243,5/27/2017,18601.33685,3687.548368,2212.529028,3195.875263,3195.875263
1244,5/28/2017,13020.93579,2581.283858,1548.77032,2237.112684,2237.112684
1245,5/29/2017,9114.655054,1806.8987,1084.139224,1565.978879,1565.978879
1246,5/30/2017,6380.258538,1264.82909,758.8974566,1096.185215,1096.185215
1247,5/31/2017,4466.180977,885.3803631,531.2282196,767.3296506,767.3296506
1248,6/1/2017,3126.326684,619.7662542,371.8597538,537.1307554,537.1307554
1249,6/2/2017,2188.428679,433.8363779,260.3018276,375.9915288,375.9915288
1250,6/3/2017,1531.900075,303.6854646,182.2112793,263.1940702,263.1940702
1251,6/4/2017,1072.330053,212.5798252,127.5478955,184.2358491,184.2358491
1252,6/5/2017,750.6310368,148.8058776,89.28352688,128.9650944,128.9650944
1253,6/6/2017,525.4417257,104.1641143,62.49846881,90.27556606,90.27556606
1254,6/7/2017,367.809208,72.91488004,43.74892817,63.19289624,63.19289624
1255,6/8/2017,257.4664456,51.04041603,30.62424972,44.23502737,44.23502737
1256,6/9/2017,180.2265119,35.72829122,21.4369748,30.96451916,30.96451916
1257,6/10/2017,126.1585583,25.00980385,15.00588236,21.67516341,21.67516341
1258,6/11/2017,88.31099084,17.5068627,10.50411765,15.17261439,15.17261439
1259,6/12/2017,61.81769359,12.25480389,7.352882357,10.62083007,10.62083007
1260,6/13/2017,43.27238551,8.578362722,5.14701765,7.43458105,7.43458105
1261,6/14/2017,30.29066986,6.004853905,3.602912355,5.204206735,5.204206735
1262,6/15/2017,21.2034689,4.203397734,2.522038649,3.642944715,3.642944715
1263,6/16/2017,2551.276824,505.7597696,303.4558618,438.3251337,438.3251337
1264,6/17/2017,4101.293777,813.0318387,487.8191032,704.6275936,704.6275936
1265,6/18/2017,2870.905644,569.1222871,341.4733723,493.2393155,493.2393155
1266,6/19/2017,2009.633951,398.385601,239.0313606,345.2675208,345.2675208
1267,6/20/2017,1406.743765,278.8699207,167.3219524,241.6872646,241.6872646
1268,6/21/2017,984.7206358,195.2089445,117.1253667,169.1810852,169.1810852
1269,6/22/2017,689.304445,136.6462611,81.98775668,118.4267597,118.4267597
1270,6/23/2017,482.5131115,95.65238279,57.39142968,82.89873176,82.89873176
1271,6/24/2017,337.7591781,66.95666796,40.17400077,58.02911223,58.02911223
1272,6/25/2017,236.4314246,46.86966757,28.12180054,40.62037856,40.62037856
1273,6/26/2017,165.5019973,32.8087673,19.68526038,28.43426499,28.43426499
1274,6/27/2017,115.8513981,22.96613711,13.77968227,19.90398549,19.90398549
1275,6/28/2017,81.09597865,16.07629598,9.645777586,13.93278985,13.93278985
1276,6/29/2017,56.76718506,11.25340718,6.75204431,9.752952892,9.752952892
1277,6/30/2017,39.73702954,7.877385028,4.726431017,6.827067025,6.827067025
1278,7/1/2017,27.81592068,5.51416952,3.308501712,4.778946917,4.778946917
1279,7/2/2017,19.47114447,3.859918664,2.315951198,3.345262842,3.345262842
1280,7/3/2017,13.62980113,2.701943065,1.621165839,2.341683989,2.341683989
1281,7/4/2017,9.540860793,1.891360145,1.134816087,1.639178793,1.639178793
1282,7/5/2017,6.678602555,1.323952102,0.794371261,1.147425155,1.147425155
1283,7/6/2017,4.675021788,0.926766471,0.556059883,0.803197608,0.803197608
1284,7/7/2017,3.272515252,0.64873653,0.389241918,0.562238326,0.562238326
1285,7/8/2017,2.290760676,0.454115571,0.272469343,0.393566828,0.393566828
1286,7/9/2017,1.603532473,0.3178809,0.19072854,0.27549678,0.27549678
1287,7/10/2017,1.122472731,0.22251663,0.133509978,0.192847746,0.192847746
1288,7/11/2017,0.785730912,0.155761641,0.093456984,0.134993422,0.134993422
1289,7/12/2017,0.550011638,0.109033149,0.065419889,0.094495395,0.094495395
1290,7/13/2017,0.385008147,0.076323204,0.045793922,0.066146777,0.066146777
1291,7/14/2017,0.269505703,0.053426243,0.032055746,0.046302744,0.046302744
1292,7/15/2017,0.188653992,0.03739837,0.022439022,0.032411921,0.032411921
1293,7/16/2017,0.132057794,0.026178859,0.015707315,0.022688344,0.022688344
1294,7/17/2017,0.092440456,0.018325201,0.010995121,0.015881841,0.015881841
1295,7/18/2017,0.064708319,0.012827641,0.007696585,0.011117289,0.011117289
1296,7/19/2017,0.045295823,0.008979349,0.005387609,0.007782102,0.007782102
1297,7/20/2017,0.031707076,0.006285544,0.003771326,0.005447472,0.005447472
1298,7/21/2017,0.022194954,0.004399881,0.002639928,0.00381323,0.00381323
1299,7/22/2017,0.015536467,0.003079917,0.00184795,0.002669261,0.002669261
1300,7/23/2017,0.010875527,0.002155942,0.001293565,0.001868483,0.001868483
1301,7/24/2017,0.007612869,0.001509159,0.000905495,0.001307938,0.001307938
1302,7/25/2017,0.005329008,0.001056411,0.000633847,0.000915557,0.000915557
1303,7/26/2017,0.003730306,0.000739488,0.000443693,0.00064089,0.00064089
1304,7/27/2017,0.002611214,0.000517642,0.000310585,0.000448623,0.000448623
1305,7/28/2017,0.00182785,0.000362349,0.000217409,0.000314036,0.000314036
1306,7/29/2017,0.001279495,0.000253644,0.000152187,0.000219825,0.000219825
1307,7/30/2017,0.000895646,0.000177551,0.000106531,0.000153878,0.000153878
1308,7/31/2017,0.000626953,0.000124286,7.46E-05,0.000107714,0.000107714
1309,8/1/2017,0.000438867,8.70E-05,5.22E-05,7.54E-05,7.54E-05
1310,8/2/2017,0.000307207,6.09E-05,3.65E-05,5.28E-05,5.28E-05
1311,8/3/2017,0.000215045,4.26E-05,2.56E-05,3.69E-05,3.69E-05
1312,8/4/2017,0.000150531,2.98E-05,1.79E-05,2.59E-05,2.59E-05
1313,8/5/2017,0.000105372,2.09E-05,1.25E-05,1.81E-05,1.81E-05
1314,8/6/2017,7.38E-05,1.46E-05,8.77E-06,1.27E-05,1.27E-05
1315,8/7/2017,5.16E-05,1.02E-05,6.14E-06,8.87E-06,8.87E-06
1316,8/8/2017,3.61E-05,7.16E-06,4.30E-06,6.21E-06,6.21E-06
1317,8/9/2017,2.53E-05,5.02E-06,3.01E-06,4.35E-06,4.35E-06
1318,8/10/2017,1.77E-05,3.51E-06,2.11E-06,3.04E-06,3.04E-06
1319,8/11/2017,1.24E-05,2.46E-06,1.47E-06,2.13E-06,2.13E-06
1320,8/12/2017,8.68E-06,1.72E-06,1.03E-06,1.49E-06,1.49E-06
1321,8/13/2017,6.07E-06,1.20E-06,7.23E-07,1.04E-06,1.04E-06
1322,8/14/2017,4.25E-06,8.43E-07,5.06E-07,7.31E-07,7.31E-07
1323,8/15/2017,2.98E-06,5.90E-07,3.54E-07,5.11E-07,5.11E-07
1324,8/16/2017,2.08E-06,4.13E-07,2.48E-07,3.58E-07,3.58E-07
1325,8/17/2017,1.46E-06,2.89E-07,1.73E-07,2.51E-07,2.51E-07
1326,8/18/2017,1.02E-06,2.02E-07,1.21E-07,1.75E-07,1.75E-07
1327,8/19/2017,7.15E-07,1.42E-07,8.50E-08,1.23E-07,1.23E-07
1328,8/20/2017,5.00E-07,9.92E-08,5.95E-08,8.59E-08,8.59E-08
1329,8/21/2017,3.50E-07,6.94E-08,4.17E-08,6.02E-08,6.02E-08
1330,8/22/2017,2.45E-07,4.86E-08,2.92E-08,4.21E-08,4.21E-08
1331,8/23/2017,1.72E-07,3.40E-08,2.04E-08,2.95E-08,2.95E-08
1332,8/24/2017,1.20E-07,2.38E-08,1.43E-08,2.06E-08,2.06E-08
1333,8/25/2017,8.41E-08,1.67E-08,1.00E-08,1.44E-08,1.44E-08
1334,8/26/2017,5.89E-08,1.17E-08,7.00E-09,1.01E-08,1.01E-08
1335,8/27/2017,4.12E-08,8.17E-09,4.90E-09,7.08E-09,7.08E-09
1336,8/28/2017,2.88E-08,5.72E-09,3.43E-09,4.95E-09,4.95E-09
1337,8/29/2017,2.02E-08,4.00E-09,2.40E-09,3.47E-09,3.47E-09
1338,8/30/2017,1.41E-08,2.80E-09,1.68E-09,2.43E-09,2.43E-09
1339,8/31/2017,9.89E-09,1.96E-09,1.18E-09,1.70E-09,1.70E-09
1340,9/1/2017,6.92E-09,1.37E-09,8.24E-10,1.19E-09,1.19E-09
1341,9/2/2017,4.85E-09,9.61E-10,5.77E-10,8.33E-10,8.33E-10
1342,9/3/2017,3.39E-09,6.73E-10,4.04E-10,5.83E-10,5.83E-10
1343,9/4/2017,2.38E-09,4.71E-10,2.82E-10,4.08E-10,4.08E-10
1344,9/5/2017,1.66E-09,3.30E-10,1.98E-10,2.86E-10,2.86E-10
1345,9/6/2017,1.16E-09,2.31E-10,1.38E-10,2.00E-10,2.00E-10
1346,9/7/2017,8.15E-10,1.61E-10,9.69E-11,1.40E-10,1.40E-10
1347,9/8/2017,5.70E-10,1.13E-10,6.78E-11,9.80E-11,9.80E-11
1348,9/9/2017,3.99E-10,7.91E-11,4.75E-11,6.86E-11,6.86E-11
1349,9/10/2017,2.79E-10,5.54E-11,3.32E-11,4.80E-11,4.80E-11
1350,9/11/2017,1.96E-10,3.88E-11,2.33E-11,3.36E-11,3.36E-11
1351,9/12/2017,1.37E-10,2.71E-11,1.63E-11,2.35E-11,2.35E-11
1352,9/13/2017,9.58E-11,1.90E-11,1.14E-11,1.65E-11,1.65E-11
1353,9/14/2017,6.71E-11,1.33E-11,7.98E-12,1.15E-11,1.15E-11
1354,9/15/2017,4.70E-11,9.31E-12,5.59E-12,8.07E-12,8.07E-12
1355,9/16/2017,3.29E-11,6.52E-12,3.91E-12,5.65E-12,5.65E-12
1356,9/17/2017,2.30E-11,4.56E-12,2.74E-12,3.95E-12,3.95E-12
1357,9/18/2017,1.61E-11,3.19E-12,1.92E-12,2.77E-12,2.77E-12
1358,9/19/2017,1.13E-11,2.24E-12,1.34E-12,1.94E-12,1.94E-12
1359,9/20/2017,7.89E-12,1.56E-12,9.39E-13,1.36E-12,1.36E-12
1360,9/21/2017,5.53E-12,1.10E-12,6.57E-13,9.49E-13,9.49E-13
1361,9/22/2017,3.87E-12,7.67E-13,4.60E-13,6.64E-13,6.64E-13
1362,9/23/2017,2.71E-12,5.37E-13,3.22E-13,4.65E-13,4.65E-13
1363,9/24/2017,1.90E-12,3.76E-13,2.25E-13,3.26E-13,3.26E-13
1364,9/25/2017,1.33E-12,2.63E-13,1.58E-13,2.28E-13,2.28E-13
1365,9/26/2017,9.29E-13,1.84E-13,1.10E-13,1.60E-13,1.60E-13
1366,9/27/2017,6.50E-13,1.29E-13,7.73E-14,1.12E-13,1.12E-13
1367,9/28/2017,4.55E-13,9.02E-14,5.41E-14,7.82E-14,7.82E-14
1368,9/29/2017,3.19E-13,6.31E-14,3.79E-14,5.47E-14,5.47E-14
1369,9/30/2017,2.23E-13,4.42E-14,2.65E-14,3.83E-14,3.83E-14
1370,10/1/2017,1.56E-13,3.09E-14,1.86E-14,2.68E-14,2.68E-14
1371,10/2/2017,1.09E-13,2.17E-14,1.30E-14,1.88E-14,1.88E-14
1372,10/3/2017,7.65E-14,1.52E-14,9.10E-15,1.31E-14,1.31E-14
1373,10/4/2017,5.35E-14,1.06E-14,6.37E-15,9.20E-15,9.20E-15
1374,10/5/2017,3.75E-14,7.43E-15,4.46E-15,6.44E-15,6.44E-15
1375,10/6/2017,2.62E-14,5.20E-15,3.12E-15,4.51E-15,4.51E-15
1376,10/7/2017,1.84E-14,3.64E-15,2.18E-15,3.15E-15,3.15E-15
1377,10/8/2017,1.29E-14,2.55E-15,1.53E-15,2.21E-15,2.21E-15
1378,10/9/2017,9.00E-15,1.78E-15,1.07E-15,1.55E-15,1.55E-15
1379,10/10/2017,6.30E-15,1.25E-15,7.49E-16,1.08E-15,1.08E-15
1380,10/11/2017,4.41E-15,8.74E-16,5.24E-16,7.57E-16,7.57E-16
1381,10/12/2017,3.09E-15,6.12E-16,3.67E-16,5.30E-16,5.30E-16
1382,10/13/2017,2.16E-15,4.28E-16,2.57E-16,3.71E-16,3.71E-16
1383,10/14/2017,1.51E-15,3.00E-16,1.80E-16,2.60E-16,2.60E-16
1384,10/15/2017,1.06E-15,2.10E-16,1.26E-16,1.82E-16,1.82E-16
1385,10/16/2017,7.41E-16,1.47E-16,8.81E-17,1.27E-16,1.27E-16
1386,10/17/2017,5.19E-16,1.03E-16,6.17E-17,8.91E-17,8.91E-17
1387,10/18/2017,3.63E-16,7.20E-17,4.32E-17,6.24E-17,6.24E-17
1388,10/19/2017,2.54E-16,5.04E-17,3.02E-17,4.37E-17,4.37E-17
1389,10/20/2017,1.78E-16,3.53E-17,2.12E-17,3.06E-17,3.06E-17
1390,10/21/2017,1.25E-16,2.47E-17,1.48E-17,2.14E-17,2.14E-17
1391,10/22/2017,8.72E-17,1.73E-17,1.04E-17,1.50E-17,1.50E-17
1392,10/23/2017,6.10E-17,1.21E-17,7.26E-18,1.05E-17,1.05E-17
1393,10/24/2017,5800.652503,1149.909086,689.9454519,998.6053279,996.5878749
1394,10/25/2017,4060.456752,804.9363605,482.9618163,699.0237295,697.6115124
