time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain
2018-12-07 09:00:00,15.58,316.4,2.359,66.11,2.056,0
2018-12-07 10:00:00,52.89,311.9,4.017,55.13,0.279,0
2018-12-07 11:00:00,268.4,305.1,4.191,57.2,1.792,0
2018-12-07 12:00:00,177.6,312.4,4.665,51.2,3.404,0
2018-12-07 13:00:00,211.3,291.8,5.299,51.01,0.954,0
2018-12-07 14:00:00,490.1,258.2,5.711,46.74,4.693,0
2018-12-07 15:00:00,329.5,259.7,5.763,43.14,2.354,0
2018-12-07 16:00:00,356.5,262.6,5.757,44.86,3.82,0
2018-12-07 17:00:00,56.85,260.1,5.566,44.49,2.172,0
2018-12-07 18:00:00,0,258.2,3.322,61.39,0.756,0
2018-12-07 19:00:00,0,250.4,1.142,66.37,1.824,0
2018-12-07 20:00:00,0,245.6,0.199,71.99,2.257,0
2018-12-07 21:00:00,0,241.1,0.074,74.65,1.702,0
2018-12-07 22:00:00,0,240.1,0.183,78.76,2.657,0
2018-12-07 23:00:00,0,242.4,0.005,78.34,3.121,0
2018-12-08 00:00:00,0,240.2,0.046,79.84,2.035,0
2018-12-08 01:00:00,0,250.5,-0.313,82.4,1.414,0
2018-12-08 02:00:00,0,265.7,-0.452,76.86,1.07,0
2018-12-08 03:00:00,0,285.3,-0.356,75.7,1.112,0
2018-12-08 04:00:00,0,295,0.141,76.18,0.516,0
2018-12-08 05:00:00,0,309.7,0.741,72.12,1.142,0
2018-12-08 06:00:00,0,277.5,-0.075,72.33,0.302,0
2018-12-08 07:00:00,0,274.2,0.2,64.97,0,0
2018-12-08 08:00:00,0,267.8,-0.527,72.86,0.64,0
2018-12-08 09:00:00,30.2,273.8,-0.601,70.82,0.763,0
2018-12-08 10:00:00,116.6,274.1,0.59,62.84,0.069,0
2018-12-08 11:00:00,217,271.4,1.165,56.13,1.022,0
2018-12-08 12:00:00,299.6,268.8,1.842,56.83,2.277,0
2018-12-08 13:00:00,357,268.3,2.871,52.23,0.982,0
2018-12-08 14:00:00,247.2,280.5,2.893,50.53,1.852,0
2018-12-08 15:00:00,183.4,295.6,3.388,44.99,0.403,0
2018-12-08 16:00:00,114.3,298.4,3.605,43.65,0.575,0
2018-12-08 17:00:00,43.01,304.5,3.443,45.72,0.673,0
2018-12-08 18:00:00,0,298.3,2.764,51.09,0.155,0
2018-12-08 19:00:00,0,302.2,1.684,59.43,0.304,0
2018-12-08 20:00:00,0,302.1,1.596,59.98,0.88,0
2018-12-08 21:00:00,0,303.4,2.131,57.98,0.485,0
2018-12-08 22:00:00,0,304.4,1.816,52.73,1.828,0
2018-12-08 23:00:00,0,306.6,1.445,53.19,1.019,0
2018-12-09 00:00:00,0,308.8,0.958,55.35,0.908,0
2018-12-09 01:00:00,0,310.7,0.793,57.39,0.559,0
2018-12-09 02:00:00,0,312.2,-0.018,58.86,2.336,0
2018-12-09 03:00:00,0,311.7,-0.508,58.54,1.14,0
2018-12-09 04:00:00,0,309.7,-1.05,61.02,1.895,0
2018-12-09 05:00:00,0,309.3,-2.274,77.62,1.426,0
2018-12-09 06:00:00,0,308.4,-3.327,87.9,3.033,0
2018-12-09 07:00:00,0,305.9,-3.456,89.9,2.367,0
2018-12-09 08:00:00,0,305.4,-3.521,91.2,1.999,0
2018-12-09 09:00:00,2.813,307.3,-3.24,93.8,2.63,0
2018-12-09 10:00:00,8.08,307.2,-3.224,92.5,2.327,0
2018-12-09 11:00:00,22.62,312.6,-3.245,96.1,0.118,0
2018-12-09 12:00:00,19.09,314.5,-3.086,96.2,0.416,0
2018-12-09 13:00:00,13.28,315.3,-2.544,96.3,0.647,0
2018-12-09 14:00:00,9.11,315.1,-3.19,97.8,2.167,0
2018-12-09 15:00:00,24.2,314.3,-3.223,98,2.964,0
2018-12-09 16:00:00,27.59,313.7,-3.179,97.5,2.966,0
2018-12-09 17:00:00,16.52,311.7,-2.971,98.3,3.463,0
2018-12-09 18:00:00,0.589,312.8,-2.613,98,3.51,0
2018-12-09 19:00:00,0,313.1,-2.288,98.4,3.159,0
2018-12-09 20:00:00,0,315.5,-1.646,97.8,3.37,0
2018-12-09 21:00:00,0,317.4,-1.112,96.9,3.682,0
2018-12-09 22:00:00,0,319.7,-1.086,97.3,5.534,0
2018-12-09 23:00:00,0.266,321.4,-0.284,95.8,2.964,0
2018-12-10 00:00:00,0,324.2,-0.227,93.8,2.096,0
2018-12-10 01:00:00,0,321.8,-0.358,91.4,3.437,0
2018-12-10 02:00:00,0,323.4,0.541,91.3,2.788,0
2018-12-10 03:00:00,0,321.3,0.815,90,4.64,0
2018-12-10 04:00:00,0.373,321.1,1.418,87.5,2.091,0
2018-12-10 05:00:00,0,312.7,1.25,88.9,2.004,0
2018-12-10 06:00:00,0,311,1.633,89.4,1.862,0
2018-12-10 07:00:00,0,309.8,1.354,86.1,3.227,0
2018-12-10 08:00:00,0,307.3,1.098,78.3,0.691,0
2018-12-10 09:00:00,42.4,299,0.979,73.25,3.437,0
2018-12-10 10:00:00,109.8,286.3,1.048,67.76,3.445,0
2018-12-10 11:00:00,292.4,283.5,1.926,48.43,3.574,0
2018-12-10 12:00:00,570.7,260.8,3.841,39.54,4.185,0
2018-12-10 13:00:00,467.8,251.4,4.076,41.66,3.201,0
2018-12-10 14:00:00,569.3,247.6,5.57,36.52,2.767,0
2018-12-10 15:00:00,481.5,246.2,6.441,32.24,2.318,0
2018-12-10 16:00:00,349,248.7,6.302,36.22,1.127,0
2018-12-10 17:00:00,25.54,251.5,3.875,61.01,1.79,0
2018-12-10 18:00:00,0,244,1.892,78.63,1.932,0
2018-12-10 19:00:00,0,240.8,-0.192,86.1,2.845,0
2018-12-10 20:00:00,0,240.6,-0.526,89.9,1.414,0
2018-12-10 21:00:00,0,239.4,-1.031,88.8,1.552,0
2018-12-10 22:00:00,0,239.4,-2.286,92.3,2.087,0
2018-12-10 23:00:00,0,233.5,-2.393,93.2,1.599,0
2018-12-11 00:00:00,0,231.3,-2.353,94,1.591,0
2018-12-11 01:00:00,0,230.7,-3.244,95.3,1.841,0
2018-12-11 02:00:00,0,227,-3.664,96,1.599,0
2018-12-11 03:00:00,0,223.4,-4.241,96.3,1.503,0
2018-12-11 04:00:00,0,221.5,-5.412,97.7,2.863,0
2018-12-11 05:00:00,0,220.1,-2.573,88.8,1.669,0
2018-12-11 06:00:00,0,220,-2.238,73.42,2.466,0
2018-12-11 07:00:00,0,218.8,-3.618,84.4,3.275,0
2018-12-11 08:00:00,0,214.1,-1.979,65.55,3.463,0
2018-12-11 09:00:00,15.64,212.8,-1.613,55.8,3.717,0
2018-12-11 10:00:00,129.2,212.3,-1.59,59.02,2.778,0
2018-12-11 11:00:00,427,221.9,1.736,38.45,3.748,0
2018-12-11 12:00:00,533.7,233.4,2.987,39.87,1.212,0
2018-12-11 13:00:00,576.1,247.6,5.008,36.02,1.468,0
2018-12-11 14:00:00,412.1,253.9,4.891,29.57,2.804,0
2018-12-11 15:00:00,477.4,248.2,6.987,25.56,1.468,0
2018-12-11 16:00:00,346.4,246.6,7.331,24.84,0.756,0
2018-12-11 17:00:00,27.96,250,6.172,29.5,1.158,0
2018-12-11 18:00:00,0.282,241.4,5.328,27.27,2.576,0
2018-12-11 19:00:00,0,237.9,4.898,27.45,2.247,0
2018-12-11 20:00:00,0,237.3,4.5,32.67,2.324,0
2018-12-11 21:00:00,0,237.5,3.839,38.84,3.644,0
2018-12-11 22:00:00,0,237.7,3.458,38.76,2.924,0
2018-12-11 23:00:00,0,238.1,4.289,37.81,1.748,0
2018-12-12 00:00:00,0,243.2,0.525,58.33,2.403,0
2018-12-12 01:00:00,0,235.8,2.356,49.63,2.091,0
2018-12-12 02:00:00,0,236.7,4.377,41.34,1.315,0
2018-12-12 03:00:00,0,245.7,1.344,59.51,0.48,0
2018-12-12 04:00:00,0,244.9,-0.276,64.5,2.149,0
2018-12-12 05:00:00,0,239,2.278,57.73,1.511,0
2018-12-12 06:00:00,0,243.5,-1.92,78.7,2.257,0
2018-12-12 07:00:00,0,248.4,-0.878,68.1,1.269,0
2018-12-12 08:00:00,0,238.6,1.771,55.92,1.958,0
2018-12-12 09:00:00,29.12,248,-0.724,67.93,1.073,0
2018-12-12 10:00:00,60.4,285.1,2.472,51.4,1.459,0
2018-12-12 11:00:00,116.6,291.3,3.246,50.44,2.257,0
2018-12-12 12:00:00,219.7,295,4.424,46.68,0.381,0
2018-12-12 13:00:00,427.4,288.2,5.311,43.02,1.934,0
2018-12-12 14:00:00,241.4,308.6,5.177,46.01,0.32,0
2018-12-12 15:00:00,148,329.3,5.356,44.88,0.684,0
2018-12-12 16:00:00,127.4,317.4,5.745,45.57,0.441,0
2018-12-12 17:00:00,48.81,321.8,4.502,52.24,0.913,0
2018-12-12 18:00:00,0.376,312.1,2.835,78.26,0.794,0
2018-12-12 19:00:00,0,265.8,2.704,79.51,0.725,0
2018-12-12 20:00:00,0,288,1.551,87.9,0.996,0
2018-12-12 21:00:00,0,289.3,1.266,83.5,1.173,0
2018-12-12 22:00:00,0.304,325.7,0.983,83.8,1.312,0
2018-12-12 23:00:00,0,323.8,1.167,86.1,1.805,0
2018-12-13 00:00:00,0.13,328.2,1.523,81.9,1.465,0
2018-12-13 01:00:00,0,279.5,1.566,86.9,2.149,0
2018-12-13 02:00:00,0,318.9,1.701,83.9,1.65,0
2018-12-13 03:00:00,0,307,1.168,84.6,2.517,0
2018-12-13 04:00:00,0,328.8,0.991,79.85,2.396,0
2018-12-13 05:00:00,0.066,329.7,1.776,77.14,1.579,0
2018-12-13 06:00:00,0.383,336.2,2.475,80.8,2.385,0
2018-12-13 07:00:00,0.221,337.8,2.511,82.5,1.271,0
2018-12-13 08:00:00,0.19,339.4,2.637,81.3,2.688,0
2018-12-13 09:00:00,22.01,338.3,3.175,77,2.37,0
2018-12-13 10:00:00,91,331,3.962,74.98,2.038,0
2018-12-13 11:00:00,147,340,6.621,52.11,1.637,0
2018-12-13 12:00:00,233.7,327.6,7.912,49.48,0.47,0
2018-12-13 13:00:00,89.9,360.2,6.744,57.87,1.852,0
2018-12-13 14:00:00,106.2,352.9,8.72,44.57,0.921,0
2018-12-13 15:00:00,93.5,354.8,5.859,63.56,1.529,0
2018-12-13 16:00:00,236.2,312.1,6.037,67.58,1.434,0
2018-12-13 17:00:00,76.28,313.2,5.112,75.31,1.037,0
2018-12-13 18:00:00,3.116,330.8,3.559,85.9,0.041,0
2018-12-13 19:00:00,0,293.1,3.362,84.8,1.775,0
2018-12-13 20:00:00,0.272,328.8,2.823,86.5,2.229,0
2018-12-13 21:00:00,0,270.5,2.557,88.9,1.619,0
2018-12-13 22:00:00,0,294.3,2.389,90.2,1.277,0
2018-12-13 23:00:00,0,307.5,3.778,79.35,0.737,0
2018-12-14 00:00:00,0,280.3,3.385,80.1,0.511,0
2018-12-14 01:00:00,0.244,339.4,2.605,88.2,1.898,0
2018-12-14 02:00:00,0.332,342.2,2.862,89.2,0.575,0
2018-12-14 03:00:00,0.237,339.6,2.893,88.6,1.359,0
2018-12-14 04:00:00,0.218,343.9,2.875,89.9,1.302,0
2018-12-14 05:00:00,0.038,342.8,2.91,90.6,1.643,0
2018-12-14 06:00:00,0,342,2.742,91.8,1.143,0
2018-12-14 07:00:00,0.123,341.3,2.783,89.9,1.29,0
2018-12-14 08:00:00,0.354,342.2,3.035,87.3,0.853,0
2018-12-14 09:00:00,10.43,338.4,2.575,96,1.681,0
2018-12-14 10:00:00,42.97,336.3,2.957,98.6,0,0
2018-12-14 11:00:00,83.9,336.9,3.883,92.5,0,0
2018-12-14 12:00:00,122.5,340.8,4.688,88.9,1.983,0
2018-12-14 13:00:00,97.7,350.5,4.8,86.9,0.467,0
2018-12-14 14:00:00,65.59,352.5,4.136,97.1,1.036,0
2018-12-14 15:00:00,22.55,350.4,3.993,97.1,1.179,0
2018-12-14 16:00:00,22.59,344.4,3.974,97.1,0.519,0
2018-12-14 17:00:00,8.58,344.5,3.287,100,0.71,0
2018-12-14 18:00:00,0.74,347.3,3.246,100,0.526,0
2018-12-14 19:00:00,0.07,341.1,4.441,100,2.143,0.254
2018-12-14 20:00:00,0.272,342.6,3.118,100,1.05,0
2018-12-14 21:00:00,0,344.3,3.121,100,2.078,0.254
2018-12-14 22:00:00,0.43,343.2,3.334,100,0.5,0
2018-12-14 23:00:00,0.408,342.7,3.329,100,1.49,0
2018-12-15 00:00:00,0.146,342.4,3.054,100,1.904,0
2018-12-15 01:00:00,0.528,339.5,3.451,100,1.942,0
2018-12-15 02:00:00,0.253,348.8,3.279,100,2.296,0
2018-12-15 03:00:00,0.307,347,3.547,100,2.404,0
2018-12-15 04:00:00,0.715,344.3,4.189,100,2.154,0
2018-12-15 05:00:00,0.405,344.3,3.829,100,2.884,0
2018-12-15 06:00:00,0.718,345.7,4.289,100,2.226,0
2018-12-15 07:00:00,0.414,345.6,5.161,100,2.091,0
2018-12-15 08:00:00,0.889,345.3,5.011,100,3.314,0
2018-12-15 09:00:00,19.82,351.5,4.685,100,2.737,0.254
2018-12-15 10:00:00,39.94,354.3,4.671,100,1.806,0
2018-12-15 11:00:00,57.03,351.1,7.695,100,4.866,0
2018-12-15 12:00:00,97.3,358.7,6.894,100,2.448,0
2018-12-15 13:00:00,76.21,363.2,6.866,99.8,2.942,0
2018-12-15 14:00:00,115.7,364,7.11,99.8,1.955,0
2018-12-15 15:00:00,151.4,364.7,8.62,96.6,3.711,0
2018-12-15 16:00:00,22.64,367.3,7.908,99,0.952,0
2018-12-15 17:00:00,24.22,363.8,7.581,99.7,1.597,0.254
2018-12-15 18:00:00,1.449,362.6,7.9,99.9,0.614,0
2018-12-15 19:00:00,0.595,360.4,7.313,99.8,1.295,0
2018-12-15 20:00:00,0.294,358.1,6.173,99.8,0.959,0
2018-12-15 21:00:00,0,357.4,6.182,99.9,2.055,0
2018-12-15 22:00:00,0.449,356.7,6.057,99.8,0.799,0
2018-12-15 23:00:00,0.31,360.4,7.907,100,0.176,0
2018-12-16 00:00:00,0.952,361.2,8.38,100,1.032,0
2018-12-16 01:00:00,0.484,364.9,8.52,100,0.103,0
2018-12-16 02:00:00,0,363.6,7.306,100,1.581,0
2018-12-16 03:00:00,0.234,360.9,7.218,100,0.647,0
2018-12-16 04:00:00,0,360.3,7.494,100,2.058,0
2018-12-16 05:00:00,0.183,359.4,7.635,99.9,2.78,0
2018-12-16 06:00:00,0,359.7,7.386,100,4.176,0
2018-12-16 07:00:00,0.085,358.9,7.492,99.9,2.148,0
2018-12-16 08:00:00,0.234,359.4,7.617,99.9,2.313,0
2018-12-16 09:00:00,25.5,359.2,7.845,99.9,3.69,0
2018-12-16 10:00:00,97.7,326.2,7.832,92.6,4.039,0
2018-12-16 11:00:00,432.6,319.2,8.53,88.3,3.035,0
2018-12-16 12:00:00,118.7,361.2,9.75,88,1.168,0
2018-12-16 13:00:00,327.2,356.6,10.72,81.2,3.887,0
2018-12-16 14:00:00,68.91,365.8,11.26,74.51,1.181,0
2018-12-16 15:00:00,248.8,362.9,11.8,68.14,2.987,0
2018-12-16 16:00:00,70.34,367.2,11.67,69.74,2.295,0
2018-12-16 17:00:00,46.97,319.8,11.3,69.07,0.585,0
2018-12-16 18:00:00,2.214,286.6,10.46,63.03,2.406,0
2018-12-16 19:00:00,0,285.3,10.11,64.98,3.144,0
2018-12-16 20:00:00,0,295.7,9.79,63.8,3.984,0
2018-12-16 21:00:00,0,285.9,9.65,64.43,4.005,0
2018-12-16 22:00:00,0,282.1,9.21,67.51,3.984,0
2018-12-16 23:00:00,0.111,339.1,8.73,69.94,1.625,0
2018-12-17 00:00:00,0,332.7,8.74,71.82,1.707,0
2018-12-17 01:00:00,0,288.4,8.32,73.98,1.687,0
2018-12-17 02:00:00,0,277.6,8.46,70.41,2.502,0
2018-12-17 03:00:00,0,283.3,8.33,71.55,0.635,0
2018-12-17 04:00:00,0,269.6,8.18,65.11,1.117,0
2018-12-17 05:00:00,0,268.2,7.226,64.85,1.46,0
2018-12-17 06:00:00,0,265.3,6.633,62.44,2.669,0
2018-12-17 07:00:00,0,262.2,4.815,75.72,1.504,0
2018-12-17 08:00:00,0,252.3,5.374,68.74,3.045,0
2018-12-17 09:00:00,12.35,256.2,3.549,83.6,1.16,0
2018-12-17 10:00:00,60.2,249.1,5.925,62.82,2.208,0
2018-12-17 11:00:00,391.2,261,8.26,53.61,2.548,0
2018-12-17 12:00:00,502.1,270.3,9.48,49.24,1.026,0
2018-12-17 13:00:00,551.8,276.7,11.94,41.93,1.748,0
2018-12-17 14:00:00,541.8,283.5,12.56,41.84,1.842,0
2018-12-17 15:00:00,459.9,284.7,13.74,33.56,4.049,0
2018-12-17 16:00:00,333.6,286.5,13.58,35.66,6.604,0
2018-12-17 17:00:00,23.1,286.1,13.11,34.51,2.602,0
2018-12-17 18:00:00,1.923,282.4,12.93,35.93,1.192,0
2018-12-17 19:00:00,0,278.9,12.47,36.35,2.605,0
2018-12-17 20:00:00,0,275.9,12.07,38.32,3.371,0
2018-12-17 21:00:00,0,275.1,10.44,41.29,2.203,0
2018-12-17 22:00:00,0,274.9,8.65,53.5,0.918,0
2018-12-17 23:00:00,0,272.6,7.245,59.59,0.541,0
2018-12-18 00:00:00,0,261.8,7.497,51.5,5.292,0
2018-12-18 01:00:00,0,261.3,6.898,44.38,2.135,0
2018-12-18 02:00:00,0,258.4,6.199,47.39,2.551,0
2018-12-18 03:00:00,0,253.9,5.989,50.64,3.726,0
2018-12-18 04:00:00,0,251.1,5.289,53.12,6.432,0
2018-12-18 05:00:00,0,249.9,4.697,55.57,6.839,0
2018-12-18 06:00:00,0,249.3,4.552,57.11,5.426,0
2018-12-18 07:00:00,0,248.4,4.282,57.39,7.802,0
2018-12-18 08:00:00,0,250.2,3.849,59.09,4.114,0
2018-12-18 09:00:00,12.52,249.1,3.903,63.78,1.824,0
2018-12-18 10:00:00,58.51,248.1,4.323,53.32,2.047,0
2018-12-18 11:00:00,386.7,253.6,5.257,45.63,2.089,0
2018-12-18 12:00:00,455.1,262.7,5.846,44.45,2.772,0
2018-12-18 13:00:00,508.7,265,7.041,36.52,1.955,0
2018-12-18 14:00:00,533.3,265.6,7.895,34.53,3.389,0
2018-12-18 15:00:00,474.4,266.3,9.09,32.35,2.973,0
2018-12-18 16:00:00,339,267.1,9.79,27.84,1.519,0
2018-12-18 17:00:00,39.41,275.1,7.581,44.86,1.328,0
2018-12-18 18:00:00,1.329,270.5,5.588,64.35,1.624,0
2018-12-18 19:00:00,0,261.3,3.594,74.64,2.084,0
2018-12-18 20:00:00,0,259.6,3.338,75.91,2.287,0
2018-12-18 21:00:00,0,257.1,3.191,74.44,1.673,0
2018-12-18 22:00:00,0,252.6,2.995,78.7,1.473,0
2018-12-18 23:00:00,0,249.8,2.502,80.8,1.911,0
2018-12-19 00:00:00,0,248.7,2.144,83.4,1.97,0
2018-12-19 01:00:00,0,249.2,1.723,84.4,1.659,0
2018-12-19 02:00:00,0,250.9,1.213,84.1,2.132,0
2018-12-19 03:00:00,0,251.2,1.306,86.4,2.071,0
2018-12-19 04:00:00,0,252.4,1.236,88,1.459,0
2018-12-19 05:00:00,0,253.1,1.184,89.8,1.604,0
2018-12-19 06:00:00,0,251.8,1.008,89.2,1.398,0
2018-12-19 07:00:00,0,251.8,0.62,89.5,0.492,0
2018-12-19 08:00:00,0,265,0.788,87.8,1.766,0
2018-12-19 09:00:00,18.75,253.6,1.032,87,1.38,0
2018-12-19 10:00:00,81.3,257.7,2.162,83.7,1.663,0
2018-12-19 11:00:00,386.8,268.4,6.538,56.48,1.802,0
2018-12-19 12:00:00,316.4,277.8,7.398,54.5,1.392,0
2018-12-19 13:00:00,447.4,281.1,8.17,53.42,1.171,0
2018-12-19 14:00:00,474.8,282.2,9.28,50.61,3.303,0
2018-12-19 15:00:00,350.2,286.3,12.66,54.62,2.545,0
2018-12-19 16:00:00,270.6,291.1,11.53,52,2.996,0
2018-12-19 17:00:00,60.81,291.4,11.52,52.71,2.442,0
2018-12-19 18:00:00,0.905,291.3,10.9,65.22,0.268,0
2018-12-19 19:00:00,0,284.1,7.055,84,1.179,0
2018-12-19 20:00:00,0,272.5,7.571,73.29,0.96,0
2018-12-19 21:00:00,0,268.5,4.646,93.3,1.968,0
2018-12-19 22:00:00,0,266.7,3.648,93.5,1.653,0
2018-12-19 23:00:00,0,266.2,2.856,96.2,2.421,0
2018-12-20 00:00:00,0,263.3,4.342,99.5,1.591,0
2018-12-20 01:00:00,0,262.1,3.843,100,1.586,0
2018-12-20 02:00:00,1.446,342.2,5.532,98.6,1.873,0
2018-12-20 03:00:00,1.025,347.7,5.063,91.3,0,0
2018-12-20 04:00:00,0.785,350.9,6.729,89.6,1.024,0
2018-12-20 05:00:00,0.367,352.3,7.65,88.2,0.748,0
2018-12-20 06:00:00,0.263,352.4,9.7,86,0.833,0
2018-12-20 07:00:00,0.658,355.3,9.82,80.7,0.48,0
2018-12-20 08:00:00,0.202,353.9,10.26,86.4,0.266,0
2018-12-20 09:00:00,17.87,353.1,10.29,83,0.154,0
2018-12-20 10:00:00,41.2,353.7,8.28,78.73,0,0
2018-12-20 11:00:00,62.15,353.7,9.64,79.4,1.601,0
2018-12-20 12:00:00,29.08,356.1,8.75,85.3,1.604,0
2018-12-20 13:00:00,40.84,355.6,8.13,98.3,0.186,0
2018-12-20 14:00:00,23,351.7,7.364,100,0.493,0
2018-12-20 15:00:00,69.32,354.8,8.41,100,2.176,0
2018-12-20 16:00:00,24.04,355.8,9.18,100,1.253,0.254
2018-12-20 17:00:00,12.37,356.4,8.54,100,0.949,0
2018-12-20 18:00:00,0.971,359.5,11.13,100,2.785,0
2018-12-20 19:00:00,0.022,362.6,13.17,100,0.813,0
2018-12-20 20:00:00,0.456,364.5,10.50969,100,4.751,0.254
2018-12-20 21:00:00,0,366.8,12.19,100,1.576,0
2018-12-20 22:00:00,0.446,369.5,11.49156,100,1.496,0
2018-12-20 23:00:00,0.263,376.8,12.04105,NA,3.325,0
2018-12-21 00:00:00,0.414,373.8,10.82,100,2.18,0
2018-12-21 01:00:00,0.528,370.4,12.20319,NA,1.852,0
2018-12-21 02:00:00,0.699,378.1,12.80673,NA,1.834,0
2018-12-21 03:00:00,0,380.3,13.24812,100,1.192,0
2018-12-21 04:00:00,0.323,381.4,13.53638,100,2.256,0
2018-12-21 05:00:00,0.731,382.7,13.65348,100,2.455,0
2018-12-21 06:00:00,0.259,383.1,13.79761,NA,1.261,0
2018-12-21 07:00:00,0.155,384.7,14.06785,100,3.392,0
2018-12-21 08:00:00,0.234,386.6,14.41015,100,4.591,0
2018-12-21 09:00:00,9.09,388.3,16.78,100,4.48,0
2018-12-21 10:00:00,50.54,387.3,16.7,100,3.708,0
2018-12-21 11:00:00,43.56,389.3,16.82,100,4.338,0
2018-12-21 12:00:00,53.04,383.7,15.79,96,4.101,0
2018-12-21 13:00:00,85.1,379.7,16.17,87.2,4.606,0
2018-12-21 14:00:00,21.21,376.1,14.09487,100,5.148,0
2018-12-21 15:00:00,67.39,375,15.94,100,3.084,0
2018-12-21 16:00:00,54.5,371.5,15.9,97.1,4.501,0
2018-12-21 17:00:00,4.871,370.4,15.38,97.8,3.389,0
2018-12-21 18:00:00,0.497,371,11.12,100,2.016,0
2018-12-21 19:00:00,0,350,11.12,87,7.087,0
2018-12-21 20:00:00,0,302.5,8.518019,90.4,5.472,0
2018-12-21 21:00:00,0,295.3,10.72,78.33,8.09,0
2018-12-21 22:00:00,0,292.4,10.07,76.08,6.207,0
2018-12-21 23:00:00,0,294.8,10.29,73.14,5.238,0
2018-12-22 00:00:00,0,327,10.61,71.8,3.36,0
2018-12-22 01:00:00,0,333.8,10.72,69.31,1.297,0
2018-12-22 02:00:00,0,332.4,10.63,69.89,5.067,0
2018-12-22 03:00:00,0,324.5,10.25,69.9,3.613,0
2018-12-22 04:00:00,0,300.6,10.15,69.21,2.132,0
2018-12-22 05:00:00,0,308.5,9.85,69.13,1.065,0
2018-12-22 06:00:00,0,302.7,8.83,67.65,4.957,0
2018-12-22 07:00:00,0,278,7.073136,72.93,2.55,0
2018-12-22 08:00:00,0,301.7,9.34,71.44,3.711,0
2018-12-22 09:00:00,45.49,302,6.96504,72.72,1.008,0
2018-12-22 10:00:00,84.1,278.7,7.250594,71.24,5.281,0
2018-12-22 11:00:00,455.3,287,8.701782,65.98,3.783,0
2018-12-22 12:00:00,83.8,331.4,8.444154,67.6,1.367,0
2018-12-22 13:00:00,110.5,333.6,11.77,67.83,2.221,0
2018-12-22 14:00:00,67.71,330.6,8.275704,67.98,0.771,0
2018-12-22 15:00:00,138,328.2,8.007266,67.69,4.588,0
2018-12-22 16:00:00,102.4,327,8.114461,68.57,4.101,0
2018-12-22 17:00:00,53.14,311.5,7.824403,68.25,1.704,0
2018-12-22 18:00:00,2.243,294.3,7.285725,68.08,2.605,0
2018-12-22 19:00:00,0,254.3,7.473,69.33,1.516,0
2018-12-22 20:00:00,0,254.5,7.894,73.38,3.946,0
2018-12-22 21:00:00,0,250.8,5.360715,71.49,2.87,0
2018-12-22 22:00:00,0,248.6,6.954,74.8,4.359,0
2018-12-22 23:00:00,0,254.1,5.368,72.89,4.817,0
2018-12-23 00:00:00,0,255.5,5.884,68.8,4.575,0
2018-12-23 01:00:00,0,250.3,5.221,76.97,5.455,0
2018-12-23 02:00:00,0,249.7,5.126,73.42,5.957,0
2018-12-23 03:00:00,0,248.3,3.52,78.03,3.523,0
2018-12-23 04:00:00,0,245.9,5.086,72.05,1.124,0
2018-12-23 05:00:00,0,245.9,2.216,78.75,4.158,0
2018-12-23 06:00:00,0,245.6,2.513,70.56,2.808,0
2018-12-23 07:00:00,0,245,0.994,89.1,3.182,0
2018-12-23 08:00:00,0,244.9,0.713,91.1,2.215,0
2018-12-23 09:00:00,12.95,243.6,4.59,62.31,1.526,0
2018-12-23 10:00:00,45.3,245.3,5.042,54.47,3.57,0
2018-12-23 11:00:00,379.1,255.4,7.735,54.07,4.555,0
2018-12-23 12:00:00,487.3,264.7,9.39,48.31,1.194,0
2018-12-23 13:00:00,537.3,274.8,12.85,47.9,1.109,0
2018-12-23 14:00:00,390.9,323.9,13.23,37.25,2.716,0
2018-12-23 15:00:00,484.7,299.3,13.74,35.95,1.563,0
2018-12-23 16:00:00,156.9,320.5,13.25,38.53,4.261,0
2018-12-23 17:00:00,33.47,346.6,12.82,40.68,1.526,0
2018-12-23 18:00:00,0.218,353.2,11.87,41.22,2.814,0
2018-12-23 19:00:00,0.838,352.8,10.81,53.79,1.181,0
2018-12-23 20:00:00,0,338.4,10.96,66.2,0.341,0
2018-12-23 21:00:00,0,344.3,10.53,61.18,1.493,0
2018-12-23 22:00:00,0,345.3,10.2,69.99,2.048,0
2018-12-23 23:00:00,0,285.3,10.51,68.03,1.246,0
2018-12-24 00:00:00,0,302.1,9.07,74.9,2.486,0
2018-12-24 01:00:00,0,322.1,9.06,69.97,2.697,0
2018-12-24 02:00:00,0,268.6,8.4,69.46,2.644,0
2018-12-24 03:00:00,0,315.1,7.782,70.09,1.325,0
2018-12-24 04:00:00,0,324.4,7.507,70.39,0.679,0
2018-12-24 05:00:00,0,316.2,7.517,67.13,1.299,0
2018-12-24 06:00:00,0,316.1,6.822,63.92,1.003,0
2018-12-24 07:00:00,0,323.4,6.758,63.51,0.745,0
2018-12-24 08:00:00,0,323.9,5.439,62.59,3.855,0
2018-12-24 09:00:00,10.6,301.1,4.319,62.88,4.358,0
2018-12-24 10:00:00,96.8,247.9,4.259,55.83,3.018,0
2018-12-24 11:00:00,132.6,253.7,4.871,57.85,4.434,0
2018-12-24 12:00:00,503.2,241.9,5.554,50.06,2.537,0
2018-12-24 13:00:00,553.1,251.2,6.857,46.05,2.894,0
