time,FLOW
2018-01-25,0
2018-01-26,0
2018-01-27,0.0016
2018-01-28,0.0016
2018-01-29,0.0011
2018-01-30,8.00E-04
2018-01-31,6.00E-04
2018-02-01,4.00E-04
2018-02-02,3.00E-04
2018-02-03,0.0031
2018-02-04,0.0022
2018-02-05,0.0015
2018-02-06,0.0023
2018-02-07,0.0016
2018-02-08,0.0011
2018-02-09,0.0045
2018-02-10,0.0051
2018-02-11,0.0036
2018-02-12,0.0025
2018-02-13,0.0017
2018-02-14,0.0012
2018-02-15,9.00E-04
2018-02-16,6.00E-04
2018-02-17,4.00E-04
2018-02-18,3.00E-04
2018-02-19,2.00E-04
2018-02-20,-0.2429
2018-02-21,1.00E-04
2018-02-22,1.00E-04
2018-02-23,0
2018-02-24,0
2018-02-25,0
2018-02-26,0
2018-02-27,-0.243
2018-02-28,8.00E-04
2018-03-01,6.00E-04
2018-03-02,4.00E-04
2018-03-03,-0.2428
2018-03-04,2.00E-04
2018-03-05,1.00E-04
2018-03-06,-0.2545
2018-03-07,-0.324
2018-03-08,0
2018-03-09,0
2018-03-10,0
2018-03-12,0
2018-03-13,0
2018-03-14,0
2018-03-15,0
2018-03-16,0
2018-03-17,0
2018-03-18,0
2018-03-19,0
2018-03-20,-0.3125
2018-03-21,0
2018-03-22,0
2018-03-23,0
2018-03-24,0
2018-03-25,0
2018-03-26,0
2018-03-27,0
2018-03-28,0
2018-03-29,0
2018-03-30,0
2018-03-31,0
2018-04-01,0
2018-04-02,0.3125
2018-04-03,0
2018-04-04,0
2018-04-05,0
2018-04-06,0
2018-04-07,0
2018-04-08,0
2018-04-09,0
2018-04-10,0
2018-04-11,0
2018-04-12,0
2018-04-13,0
2018-04-14,0
2018-04-15,0.0033
2018-04-16,0.0023
2018-04-17,0.0016
2018-04-18,0.0011
2018-04-19,8.00E-04
2018-04-20,6.00E-04
2018-04-21,4.00E-04
2018-04-22,-0.3122
2018-04-23,2.00E-04
2018-04-24,0.0066
2018-04-25,-0.3079
2018-04-26,0.0032
2018-04-27,0.0022
2018-04-28,0.0016
2018-04-29,0.0011
2018-04-30,0.3133
2018-05-01,5.00E-04
2018-05-02,4.00E-04
2018-05-03,3.00E-04
2018-05-04,2.00E-04
2018-05-05,1.00E-04
2018-05-06,1.00E-04
2018-05-07,1.00E-04
2018-05-08,0
2018-05-09,0
2018-05-10,0
2018-05-11,0
2018-05-12,0
2018-05-13,0
2018-05-14,0
2018-05-15,0
2018-05-16,0.0065
2018-05-17,0.0161
2018-05-18,-0.9426
2018-05-19,-0.3346
2018-05-20,0.0089
2018-05-21,-0.2253
2018-05-22,0.0043
2018-05-23,-0.3442
2018-05-24,0.0021
2018-05-25,0.0015
2018-05-26,0.001
2018-05-27,7.00E-04
2018-05-28,5.00E-04
2018-05-29,9.00E-04
2018-05-30,6.00E-04
2018-05-31,4.00E-04
2018-06-01,3.00E-04
2018-06-02,2.00E-04
2018-06-03,0.3474
2018-06-04,1.00E-04
2018-06-05,1.00E-04
2018-06-06,0.2315
2018-06-07,0
2018-06-08,0
2018-06-09,0
2018-06-10,0
2018-06-11,0.3472
2018-06-12,0
2018-06-13,0
2018-06-14,0
2018-06-15,0
2018-06-16,0
2018-06-17,0.3472
2018-06-18,0
2018-06-19,0
2018-06-20,0.3009
2018-06-21,0
2018-06-22,0
2018-06-23,0
2018-06-24,0
2018-06-25,0.3125
2018-06-26,0.0016
2018-06-27,0.0011
2018-06-28,8.00E-04
2018-06-29,6.00E-04
2018-06-30,0.3129
2018-07-01,3.00E-04
2018-07-02,2.00E-04
2018-07-03,1.00E-04
2018-07-04,1.00E-04
2018-07-05,1.00E-04
2018-07-06,0
2018-07-07,0
2018-07-08,0
2018-07-09,0.3241
2018-07-10,0
2018-07-11,0
2018-07-12,0
2018-07-13,0
2018-07-14,0
2018-07-15,0.2546
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-21,0
2018-07-22,1.00E-04
2018-07-23,1.00E-04
2018-07-24,0.0011
2018-07-25,0.0011
2018-07-26,8.00E-04
2018-07-27,5.00E-04
2018-07-28,4.00E-04
2018-07-29,3.00E-04
2018-07-30,2.00E-04
2018-07-31,1.00E-04
2018-08-01,1.00E-04
2018-08-02,0.0029
2018-08-03,0.0033
2018-08-04,0.0023
2018-08-05,0.0016
2018-08-06,0.0011
2018-08-07,8.00E-04
2018-08-08,5.00E-04
2018-08-09,4.00E-04
2018-08-10,3.00E-04
2018-08-11,2.00E-04
2018-08-12,1.00E-04
2018-08-13,1.00E-04
2018-08-14,1.00E-04
2018-08-15,0
2018-08-16,0.2431
2018-08-17,0
2018-08-18,0.0026
2018-08-19,0.0018
2018-08-20,0.0013
2018-08-21,9.00E-04
2018-08-22,6.00E-04
2018-08-23,4.00E-04
2018-08-24,0.2434
2018-08-25,2.00E-04
2018-08-26,2.00E-04
2018-08-27,1.00E-04
2018-08-28,1.00E-04
2018-08-29,1.00E-04
2018-08-30,0
2018-08-31,0
2018-09-01,0.2431
2018-09-02,0
2018-09-03,0.2315
2018-09-04,0
2018-09-05,0.2315
2018-09-06,0
2018-09-07,0.2431
2018-09-08,0.0044
2018-09-09,-0.2337
2018-09-10,0.008
2018-09-11,0.0056
2018-09-12,-0.2275
2018-09-13,0.0028
2018-09-14,-0.2295
2018-09-15,0.0014
2018-09-16,-0.2361
2018-09-17,0.0072
2018-09-18,-0.238
2018-09-19,0.0035
2018-09-20,-0.2406
2018-09-21,0.0017
2018-09-22,0.0092
2018-09-23,0.01
2018-09-24,0.007
2018-09-25,-0.2497
2018-09-26,0.0034
2018-09-27,0.0032
2018-09-28,0.0023
2018-09-29,0.0016
2018-09-30,0.0011
2018-10-01,8.00E-04
2018-10-02,-0.3235
