"","time","Q_BVR_m3pd"
"677",2017-05-13,147.69955759699
"678",2017-05-14,103.389690317893
"679",2017-05-15,72.3727832225253
"680",2017-05-16,50.6609482557677
"681",2017-05-17,35.4626637790374
"682",2017-05-18,24.8238646453262
"683",2017-05-19,17.3767052517283
"684",2017-05-20,12.1636936762098
"685",2017-05-21,13.3587627118521
"686",2017-05-22,9.3511338982965
"687",2017-05-23,437.814572428452
"688",2017-05-24,727.122283602692
"689",2017-05-25,508.985598521885
"690",2017-05-26,356.289918965319
"691",2017-05-27,249.402943275723
"692",2017-05-28,174.582060293006
"693",2017-05-29,122.207442205104
"694",2017-05-30,85.5452095435731
"695",2017-05-31,59.8816466805012
"696",2017-06-01,41.9171526763508
"697",2017-06-02,29.3420068734456
"698",2017-06-03,20.5394048114119
"699",2017-06-04,14.3775833679883
"700",2017-06-05,289.445520166618
"701",2017-06-06,202.611864116633
"702",2017-06-07,141.828304881643
"703",2017-06-08,99.27981341715
"704",2017-06-09,69.495869392005
"705",2017-06-10,48.6471085744035
"706",2017-06-11,34.0529760020825
"707",2017-06-12,23.8370832014577
"708",2017-06-13,16.6859582410204
"709",2017-06-14,11.6801707687143
"710",2017-06-15,8.17611953809999
"711",2017-06-16,5.72328367667
"712",2017-06-17,4.006298573669
"713",2017-06-18,2.8044090015683
"714",2017-06-19,1.96308630109781
"715",2017-06-20,1.37416041076847
"716",2017-06-21,0.961912287537926
"717",2017-06-22,0.673338601276548
"718",2017-06-23,0.471337020893584
"719",2017-06-24,0.329935914625509
"720",2017-06-25,0.230955140237856
"721",2017-06-26,0.161668598166499
"722",2017-06-27,0.11316801871655
"723",2017-06-28,0.0792176131015847
"724",2017-06-29,0.0554523291711093
"725",2017-06-30,0.0388166304197765
"726",2017-07-01,0.0271716412938435
"727",2017-07-02,0.0190201489056905
"728",2017-07-03,0.0133141042339833
"729",2017-07-04,0.00931987296378833
"730",2017-07-05,168.505005621998
"731",2017-07-06,117.953503935399
"732",2017-07-07,82.5674527547792
"733",2017-07-08,57.7972169283454
"734",2017-07-09,40.4580518498418
"735",2017-07-10,28.3206362948893
"736",2017-07-11,19.8244454064225
"737",2017-07-12,13.8771117844957
"738",2017-07-13,9.71397824914702
"739",2017-07-14,6.79978477440291
"740",2017-07-15,4.75984934208204
"741",2017-07-16,3.33189453945743
"742",2017-07-17,2.3323261776202
"743",2017-07-18,1.63262832433414
"744",2017-07-19,1.1428398270339
"745",2017-07-20,0.799987878923728
"746",2017-07-21,0.55999151524661
"747",2017-07-22,0.391994060672627
"748",2017-07-23,0.274395842470839
"749",2017-07-24,0.192077089729587
"750",2017-07-25,0.134453962810711
"751",2017-07-26,0.0941177739674977
