"dateTime","SPFH2m_110_HTGL","SPFH2m_110_HTGL.1","SPFH2m_110_HTGL.2","SPFH2m_110_HTGL.3"
2020-10-10 05:00:00,0.0103067001327872,0.0100367004051805,0.0103743001818657,0.0104291001334786
2020-10-10 06:00:00,0.0105633996427059,0.0102730002254248,0.0106009999290109,0.0106549998745322
2020-10-10 07:00:00,0.0108565995469689,0.0105625996366143,0.0108521999791265,0.010933400131762
2020-10-10 08:00:00,0.0111493999138474,0.0108521999791265,0.0111037995666265,0.0112121999263763
2020-10-10 09:00:00,0.0114428997039795,0.0111416997388005,0.0113553004339337,0.0114912996068597
2020-10-10 10:00:00,0.0117124998942018,0.0114476997405291,0.0116472998633981,0.0118273003026843
2020-10-10 11:00:00,0.011982399970293,0.0117539996281266,0.011939600110054,0.0121640004217625
2020-10-10 12:00:00,0.0122517002746463,0.0120601002126932,0.0122320996597409,0.0125005003064871
2020-10-10 13:00:00,0.0125562995672226,0.0122571000829339,0.012448700144887,0.0126342996954918
2020-10-10 14:00:00,0.0128603996708989,0.0124543998390436,0.0126660000532866,0.0127683999016881
2020-10-10 15:00:00,0.0131646003574133,0.0126513997092843,0.0128830000758171,0.0129025997593999
2020-10-10 16:00:00,0.01331099960953,0.0128958001732826,0.0130610000342131,0.0131917996332049
2020-10-10 17:00:00,0.0134573997929692,0.0131406001746655,0.013238999992609,0.0134810004383326
2020-10-10 18:00:00,0.0136032998561859,0.0133849000558257,0.0134169002994895,0.013769700191915
2020-10-10 19:00:00,0.0137932002544403,0.0135816000401974,0.0136404000222683,0.013994799926877
2020-10-10 20:00:00,0.0139827001839876,0.013778300024569,0.0138643002137542,0.0142195001244545
2020-10-10 21:00:00,0.014172499999404,0.0139749003574252,0.014088099822402,0.0144440997391939
2020-10-10 22:00:00,0.013960899785161,0.0137213002890348,0.013850100338459,0.0141596999019384
2020-10-10 23:00:00,0.0137494001537561,0.01346779987216,0.0136118000373244,0.0138753997161984
2020-10-11 00:00:00,0.0135380998253822,0.0132141001522541,0.0133736999705434,0.0135909002274275
2020-10-11 01:00:00,0.0133392000570893,0.0130915995687246,0.0132171995937824,0.0135032003745437
2020-10-11 02:00:00,0.0131403002887964,0.0129690999165177,0.013060700148344,0.0134151000529528
2020-10-11 03:00:00,0.0129410997033119,0.0128466999158263,0.0129043003544211,0.0133271003141999
2020-10-11 04:00:00,0.0129554998129606,0.012809899635613,0.0129035003483295,0.0132702998816967
