DateTime,Fsed_oxy,RMSE
2023-03-14 11:20:55,-20.4597601710433,-14.6961615663065
2023-03-14 11:20:51,-24.1241556663334,-11.4566383186954
2023-03-14 11:20:46,-27.0424714557423,-6.0451615203171
2023-03-14 11:20:41,-21.7374132568748,-10.3539812766503
2023-03-14 11:20:36,-26.1080933207217,-15.7368172884418
2023-03-14 11:20:32,-23.0833928887053,-24.8281197863905
2023-03-14 11:20:27,-21.7927065910238,-7.44289840433522
2023-03-14 11:20:21,-25.8141918119293,-16.0910264082772
2023-03-14 11:20:17,-22.5832862942639,-13.2406097214478
2023-03-14 11:20:13,-17.0463390637687,-17.665447887329
2023-03-14 11:20:08,-20.7543427326299,-13.6571336822636
2023-03-14 11:20:02,-27.0489832191705,-7.39802917511799
2023-03-14 11:19:57,-22.4065320244152,-1
2023-03-14 11:19:53,-25.8459472415409,-14.5224906300821
2023-03-14 11:19:48,-25.1306513611701,-8.72959187299457
2023-03-14 11:19:44,-19.7567737890634,-18.1075869501105
2023-03-14 11:19:39,-22.8920539979346,-14.7075609986895
2023-03-14 11:19:35,-29.3903451916654,-9.67450131542877
2023-03-14 11:19:31,-26.403440526141,-20.8186481826098
2023-03-14 11:19:26,-30.75273675243,-11.7120942931515
2023-03-14 11:19:22,-32.4668474666634,-23.1163204527692
2023-03-14 11:19:17,-29.0586107849391,-12.3767728731333
2023-03-14 11:19:11,-23.8885884544773,-16.8260662960646
2023-03-14 11:19:06,-21.6445343373868,-16.3719888870535
2023-03-14 11:19:02,-25.7189395945372,-13.1297073605244
2023-03-14 11:18:57,-24.6975943522366,-15.5266354852944
2023-03-14 11:18:52,-23.988038554697,-11.9057659142481
2023-03-14 11:18:47,-24.9414123844428,-17.2183549780631
2023-03-14 11:18:42,-27.8681308380404,-34.4331433015222
2023-03-14 11:18:37,-18.0738248098413,-22.4688000803562
2023-03-14 11:18:32,-19.3461820346212,-19.9261534025789
2023-03-14 11:18:27,-27.4555931697815,-22.6934638847023
2023-03-14 11:18:23,-16.6537830467173,-12.3545725615728
2023-03-14 11:18:17,-28.6188103483665,-9.77899946128801
2023-03-14 11:18:12,-25.4300225958449,-18.0437706680509
2023-03-14 11:18:07,-28.8934406155697,-27.8972661167885
2023-03-14 11:18:03,-23.201424223094,-30.7647783442026
2023-03-14 11:17:58,-22.0805025187216,-12.2345088417463
2023-03-14 11:17:53,-27.2179893272392,-16.1754813126042
2023-03-14 11:17:48,-26.7429151897218,-39.0561500730173
2023-03-14 11:17:44,-24.0441228027702,-16.6446647972429
2023-03-14 11:17:39,-30.5081863748725,-36.9267895749261
2023-03-14 11:17:34,-25.2168255747707,-44.6153229355439
2023-03-14 11:17:27,-14.0495536369047,-29.420349039983
2023-03-14 11:17:23,-16.7334442993882,-25.7121119226765
2023-03-14 11:17:18,-25.2705493371483,-36.5016771051113
2023-03-14 11:17:13,-21.0075333546859,-23.4296469728665
2023-03-14 11:17:08,-27.8641301062005,-27.7579300690903
2023-03-14 11:17:03,-20.3603545977827,-11.9246800723896
2023-03-14 11:16:58,-14.0905825863711,-27.9359378984612
2023-03-14 11:16:53,-37.9985776224478,-42.9904059322072
2023-03-14 11:16:48,-4.24906613675547,-11.6428333852317
2023-03-14 11:16:43,-18.1139555277368,-2.7672638142652
2023-03-14 11:16:38,-25.0520135184164,-30.7865285582572
2023-03-14 11:16:34,-20.2575909440633,-20.5869618131129
2023-03-14 11:16:28,-30.5748699098229,-29.8532621573466
2023-03-14 11:16:23,-21.5680991739003,-19.3695097887712
2023-03-14 11:16:18,-41.2439096182785,-35.8577257493861
2023-03-14 11:16:14,-13.1809829474761,-41.1603315086231
2023-03-14 11:16:10,-24.3631737031025,-9.21513838368887
2023-03-14 11:16:05,-7.41060804680153,-17.4888396014334
2023-03-14 11:16:01,-15.6079351582393,-7.07261905024993
2023-03-14 11:15:56,-10.2266695816739,-18.8281348786049
2023-03-14 11:15:49,-25.5908081155607,-27.9396981507127
2023-03-14 11:15:43,-21.3039357082478,-4.39423373889687
2023-03-14 11:15:38,-12.9638298433739,-38.7837133694321
2023-03-14 11:15:28,-25.4846363837589,-23.5033119638862
2023-03-14 11:15:22,-16.6558485739314,-58.4621220516084
2023-03-14 11:15:17,-7.27618397667845,-6.55201643971603
2023-03-14 11:15:13,-30.8858475571538,-29.232194704003
2023-03-14 11:15:09,-7.63378379513205,-32.3935487408885
2023-03-14 11:15:04,-16.8217920409722,-3.95747497243758
2023-03-14 11:15:00,-13.4420070172486,-23.81053226513
2023-03-14 11:14:56,-11.3915912991305,-15.0592957529269
2023-03-14 11:14:53,-20.8699900502504,-39.5072178011573
2023-03-14 11:14:49,-37.6033438285826,-13.3014726636873
2023-03-14 11:14:45,-23.0720119270891,-22.4663306158813
2023-03-14 11:14:41,-53.2018430224981,-38.2204482424113
2023-03-14 11:14:37,-80,-28.7318742713021
2023-03-14 11:14:33,-7.56027633901306,-65.3762271031948
2023-03-14 11:14:29,-1,-9.96017884422215
2023-03-14 11:14:25,-41.0049341284307,-1
2023-03-14 11:14:20,-74.7852001132359,-16.5267682847309
2023-03-14 11:14:17,-16.6502917561587,-56.3621414203106
2023-03-14 11:14:13,-40.832771317798,-1
2023-03-14 11:14:09,-30.0470852905682,-1
2023-03-14 11:14:05,-51.3867382556586,-1
2023-03-14 11:14:02,-1,-1
2023-03-14 11:13:58,-1,-1.37546031706916
2023-03-14 11:13:55,-24.8347770703348,-30.2858815241208
2023-03-14 11:13:51,-74.0433280580598,-1
2023-03-14 11:13:48,-49.008547234217,-24.9771039805225
2023-03-14 11:13:45,-59.4120954287632,-60.9616995001039
2023-03-14 11:13:42,-59.8620869342318,-18.8707738469117
2023-03-14 11:13:39,-5.53953222476911,-6.05260377639989
2023-03-14 11:13:35,-28.3659706470386,-7.70934137457693
2023-03-14 11:13:32,-28.29191069706,-19.9325005208963
2023-03-14 11:13:28,-6.47414869120135,-2.95512451523342
2023-03-14 11:13:25,-12.3663373647447,-1
