"DateTime","Depth","temp"
2016-10-25," 2.0","14.9"
2016-10-25," 3.0","14.9"
2016-10-25," 4.0","14.9"
2016-10-25," 5.0","14.8"
2016-10-25," 6.0","14.8"
2016-10-25," 7.0","14.8"
2016-10-25," 8.0","14.7"
2016-10-25," 9.0","12.3"
2016-10-25,"10.0","10.2"
2016-10-25,"11.0"," 9.3"
2016-11-11," 0.1","13.1832"
2016-11-11," 1.0","12.8383"
2016-11-11," 2.0","12.7843"
2016-11-11," 3.0","12.7694"
2016-11-11," 4.0","12.7703"
2016-11-11," 5.0","12.7665"
2016-11-11," 6.0","12.7711"
2016-11-11," 7.0","12.7717"
2016-11-11," 8.0","12.7684"
2016-11-11," 9.0","12.7692"
2016-11-11,"10.0","12.7683"
2016-11-11,"11.0","12.7498"
2016-11-11," 0.1","12.7"
2016-11-11," 1.0","12.7"
2016-11-11," 2.0","12.7"
2016-11-11," 3.0","12.7"
2016-11-11," 4.0","12.7"
2016-11-11," 5.0","12.7"
2016-11-11," 6.0","12.7"
2016-11-11," 7.0","12.7"
2016-11-11," 8.0","12.7"
2016-11-11," 9.0","12.7"
2016-11-11,"10.0","12.6"
2016-11-11,"11.0","12.6"
2017-03-17," 0.1","6.3087"
2017-03-17," 1.0","5.9303"
2017-03-17," 2.0","5.6199"
2017-03-17," 3.0","5.6631"
2017-03-17," 4.0","5.6040"
2017-03-17," 5.0","5.4605"
2017-03-17," 6.0","5.4767"
2017-03-17," 7.0","5.4456"
2017-03-17," 8.0","5.4093"
2017-03-17," 9.0","5.4108"
2017-03-17,"10.0","5.4045"
2017-03-17,"11.0","5.3946"
2017-03-17," 0.1","5.9"
2017-03-17," 1.0","5.9"
2017-03-17," 2.0","5.6"
2017-03-17," 3.0","5.6"
2017-03-17," 4.0","5.6"
2017-03-17," 5.0","5.5"
2017-03-17," 6.0","5.5"
2017-03-17," 7.0","5.5"
2017-03-17," 8.0","5.4"
2017-03-17," 9.0","5.4"
2017-03-17,"10.0","5.4"
2017-03-17,"11.0","5.4"
2017-04-10," 0.1","13.30440"
2017-04-10," 1.0","13.21810"
2017-04-10," 2.0","12.68665"
2017-04-10," 3.0","12.19520"
2017-04-10," 4.0","11.61760"
2017-04-10," 5.0","11.30890"
2017-04-10," 6.0","10.96220"
2017-04-10," 7.0","10.78840"
2017-04-10," 8.0","10.09900"
2017-04-10," 9.0"," 9.06400"
2017-04-10,"10.0"," 8.62440"
2017-04-10,"11.0"," 8.16270"
2017-04-10," 0.1","12.3"
2017-04-10," 1.0","12.3"
2017-04-10," 2.0","11.3"
2017-04-10," 3.0","11.3"
2017-04-10," 4.0","11.3"
2017-04-10," 5.0","10.7"
2017-04-10," 6.0","10.7"
2017-04-10," 7.0","10.7"
2017-04-10," 8.0"," 8.5"
2017-04-10," 9.0"," 8.5"
2017-04-10,"10.0"," 8.5"
2017-04-10,"11.0"," 7.6"
2017-05-05," 0.1","17.6876"
2017-05-05," 1.0","17.4895"
2017-05-05," 2.0","17.2877"
2017-05-05," 3.0","15.4411"
2017-05-05," 4.0","13.4176"
2017-05-05," 5.0","12.2855"
2017-05-05," 6.0","11.2751"
2017-05-05," 7.0","10.5130"
2017-05-05," 8.0"," 9.0513"
2017-05-05," 9.0"," 8.7279"
2017-05-05,"10.0"," 8.4378"
2017-05-05,"11.0"," 8.2339"
2017-05-05," 0.1","18.2"
2017-05-05," 1.0","18.0"
2017-05-05," 2.0","17.5"
2017-05-05," 3.0","17.0"
2017-05-05," 4.0","15.0"
2017-05-05," 5.0","14.1"
2017-05-05," 6.0","12.4"
2017-05-05," 7.0","11.2"
2017-05-05," 8.0","10.2"
2017-05-05," 9.0"," 9.0"
2017-05-05,"10.0"," 8.7"
2017-05-05,"11.0"," 8.4"
2017-05-10," 0.1","15.7904"
2017-05-10," 1.0","15.6988"
2017-05-10," 2.0","15.6557"
2017-05-10," 3.0","15.6376"
2017-05-10," 4.0","14.2062"
2017-05-10," 5.0","12.3822"
2017-05-10," 6.0","11.0600"
2017-05-10," 7.0"," 9.9571"
2017-05-10," 8.0"," 9.1305"
2017-05-10," 9.0"," 8.8882"
2017-05-10,"10.0"," 8.5217"
2017-05-10,"11.0"," 8.2618"
2017-05-10," 0.1","16.0"
2017-05-10," 1.0","15.7"
2017-05-10," 2.0","15.6"
2017-05-10," 3.0","15.6"
2017-05-10," 4.0","15.4"
2017-05-10," 5.0","14.1"
2017-05-10," 6.0","12.4"
2017-05-10," 7.0","11.1"
2017-05-10," 8.0","10.0"
2017-05-10," 9.0"," 9.3"
2017-05-10,"10.0"," 8.8"
2017-05-10,"11.0"," 8.5"
2017-05-18," 0.1","22.2"
2017-05-18," 1.0","21.7"
2017-05-18," 2.0","21.1"
2017-05-18," 3.0","18.0"
2017-05-18," 4.0","16.2"
2017-05-18," 5.0","14.8"
2017-05-18," 6.0","12.9"
2017-05-18," 7.0","10.9"
2017-05-18," 8.0"," 9.8"
2017-05-18," 9.0"," 9.1"
2017-05-18,"10.0"," 8.9"
2017-05-18,"11.0"," 8.8"
2017-05-25," 0.1","19.4"
2017-05-25," 1.0","19.3"
2017-05-25," 2.0","19.1"
2017-05-25," 3.0","19.1"
2017-05-25," 4.0","18.5"
2017-05-25," 5.0","15.1"
2017-05-25," 6.0","12.6"
2017-05-25," 7.0","11.2"
2017-05-25," 8.0","10.5"
2017-05-25," 9.0"," 9.7"
2017-05-25,"10.0"," 9.1"
2017-05-25,"11.0"," 8.8"
2017-05-30," 0.1","22.3"
2017-05-30," 1.0","22.2"
2017-05-30," 2.0","22.1"
2017-05-30," 3.0","19.0"
2017-05-30," 4.0","17.4"
2017-05-30," 5.0","15.3"
2017-05-30," 6.0","13.5"
2017-05-30," 7.0","11.5"
2017-05-30," 8.0","10.2"
2017-05-30," 9.0"," 9.6"
2017-05-30,"10.0"," 9.3"
2017-05-30,"11.0"," 9.0"
2017-06-01," 0.1","22.8"
2017-06-01," 1.0","22.4"
2017-06-01," 2.0","22.1"
2017-06-01," 3.0","19.5"
2017-06-01," 4.0","17.6"
2017-06-01," 5.0","14.9"
2017-06-01," 6.0","13.2"
2017-06-01," 7.0","11.5"
2017-06-01," 8.0","10.6"
2017-06-01," 9.0"," 9.6"
2017-06-01,"10.0"," 9.2"
2017-06-01,"11.0"," 9.0"
2017-06-08," 0.1","21.0"
2017-06-08," 1.0","21.1"
2017-06-08," 2.0","21.0"
2017-06-08," 3.0","20.8"
2017-06-08," 4.0","17.3"
2017-06-08," 5.0","15.4"
2017-06-08," 6.0","12.8"
2017-06-08," 7.0","11.1"
2017-06-08," 8.0","10.2"
2017-06-08," 9.0"," 9.7"
2017-06-08,"10.0"," 9.2"
2017-06-08,"11.0"," 8.9"
2017-06-15," 0.1","27.2"
2017-06-15," 1.0","26.2"
2017-06-15," 2.0","23.6"
2017-06-15," 3.0","21.9"
2017-06-15," 4.0","19.3"
2017-06-15," 5.0","16.0"
2017-06-15," 6.0","14.1"
2017-06-15," 7.0","12.3"
2017-06-15," 8.0","10.9"
2017-06-15," 9.0","10.2"
2017-06-15,"10.0"," 9.5"
2017-06-15,"11.0"," 9.2"
2017-06-22," 0.1","25.8"
2017-06-22," 1.0","25.7"
2017-06-22," 2.0","25.6"
2017-06-22," 3.0","22.2"
2017-06-22," 4.0","18.7"
2017-06-22," 5.0","16.2"
2017-06-22," 6.0","13.3"
2017-06-22," 7.0","11.2"
2017-06-22," 8.0","10.3"
2017-06-22," 9.0"," 9.6"
2017-06-22,"10.0"," 9.2"
2017-06-22,"11.0"," 8.9"
2017-06-29," 0.1","25.1"
2017-06-29," 1.0","24.3"
2017-06-29," 2.0","23.7"
2017-06-29," 3.0","22.4"
2017-06-29," 4.0","19.3"
2017-06-29," 5.0","16.2"
2017-06-29," 6.0","12.6"
2017-06-29," 7.0","11.3"
2017-06-29," 8.0","10.4"
2017-06-29," 9.0"," 9.8"
2017-06-29,"10.0"," 9.4"
2017-06-29,"11.0"," 9.2"
2017-07-07," 0.1","26.1"
2017-07-07," 1.0","26.0"
2017-07-07," 2.0","25.9"
2017-07-07," 3.0","25.8"
2017-07-07," 4.0","17.4"
2017-07-07," 5.0","14.1"
2017-07-07," 6.0","12.3"
2017-07-07," 7.0","10.9"
2017-07-07," 8.0"," 9.9"
2017-07-07," 9.0"," 9.4"
2017-07-07,"10.0"," 9.1"
2017-07-07,"11.0"," 9.1"
2017-07-13," 0.1","31.9"
2017-07-13," 1.0","29.0"
2017-07-13," 2.0","27.4"
2017-07-13," 3.0","23.5"
2017-07-13," 4.0","17.4"
2017-07-13," 5.0","13.6"
2017-07-13," 6.0","12.0"
2017-07-13," 7.0","10.7"
2017-07-13," 8.0","10.0"
2017-07-13," 9.0"," 9.5"
2017-07-13,"10.0"," 9.2"
2017-07-13,"11.0"," 9.2"
2017-07-20," 0.1","29.5"
2017-07-20," 1.0","29.0"
2017-07-20," 2.0","28.6"
2017-07-20," 3.0","20.7"
2017-07-20," 4.0","15.0"
2017-07-20," 5.0","12.6"
2017-07-20," 6.0","11.3"
2017-07-20," 7.0","10.4"
2017-07-20," 8.0"," 9.8"
2017-07-20," 9.0"," 9.5"
2017-07-20,"10.0"," 9.5"
2017-07-20,"11.0"," 9.5"
2017-07-27," 0.1","27.0"
2017-07-27," 1.0","26.6"
2017-07-27," 2.0","26.4"
2017-07-27," 3.0","22.3"
2017-07-27," 4.0","16.7"
2017-07-27," 5.0","12.7"
2017-07-27," 6.0","11.7"
2017-07-27," 7.0","10.5"
2017-07-27," 8.0"," 9.8"
2017-07-27," 9.0"," 9.5"
2017-07-27,"10.0"," 9.5"
2017-07-27,"11.0"," 9.5"
2017-08-03," 0.1","25.6"
2017-08-03," 1.0","25.5"
2017-08-03," 2.0","24.9"
2017-08-03," 3.0","22.8"
2017-08-03," 4.0","16.7"
2017-08-03," 5.0","13.2"
2017-08-03," 6.0","11.3"
2017-08-03," 7.0","10.2"
2017-08-03," 8.0"," 9.8"
2017-08-03," 9.0"," 9.5"
2017-08-03,"10.0"," 9.5"
2017-08-03,"11.0"," 9.5"
2017-08-10," 0.1","24.7"
2017-08-10," 1.0","24.6"
2017-08-10," 2.0","24.4"
2017-08-10," 3.0","22.4"
2017-08-10," 4.0","18.2"
2017-08-10," 5.0","13.6"
2017-08-10," 6.0","11.7"
2017-08-10," 7.0","10.7"
2017-08-10," 8.0"," 9.9"
2017-08-10," 9.0"," 9.5"
2017-08-10,"10.0"," 9.2"
2017-08-10,"11.0"," 9.2"
2017-08-17," 0.1","30.3"
2017-08-17," 1.0","27.7"
2017-08-17," 2.0","25.5"
2017-08-17," 3.0","23.6"
2017-08-17," 4.0","20.1"
2017-08-17," 5.0","14.1"
2017-08-17," 6.0","12.0"
2017-08-17," 7.0","10.8"
2017-08-17," 8.0","10.0"
2017-08-17," 9.0"," 9.5"
2017-08-17,"10.0"," 9.3"
2017-08-17,"11.0"," 9.3"
2017-08-24," 0.1","26.0"
2017-08-24," 1.0","26.1"
2017-08-24," 2.0","26.1"
2017-08-24," 3.0","23.5"
2017-08-24," 4.0","19.0"
2017-08-24," 5.0","14.5"
2017-08-24," 6.0","12.3"
2017-08-24," 7.0","10.8"
2017-08-24," 8.0","10.1"
2017-08-24," 9.0"," 9.7"
2017-08-24,"10.0"," 9.7"
2017-08-24,"11.0"," 9.7"
2017-09-05," 0.1","24.3"
2017-09-05," 1.0","21.9"
2017-09-05," 2.0","20.2"
2017-09-05," 3.0","20.0"
2017-09-05," 4.0","19.6"
2017-09-05," 5.0","16.7"
2017-09-05," 6.0","13.2"
2017-09-05," 7.0","11.5"
2017-09-05," 8.0","10.4"
2017-09-05," 9.0","10.0"
2017-09-05,"10.0","10.0"
2017-09-05,"11.0","10.0"
2017-09-19," 0.1","24.6"
2017-09-19," 1.0","24.0"
2017-09-19," 2.0","19.1"
2017-09-19," 3.0","18.3"
2017-09-19," 4.0","17.8"
2017-09-19," 5.0","15.7"
2017-09-19," 6.0","14.1"
2017-09-19," 7.0","12.1"
2017-09-19," 8.0","10.6"
2017-09-19," 9.0","10.0"
2017-09-19,"10.0"," 9.7"
2017-09-19,"11.0"," 9.7"
2017-10-03," 0.1","20.6"
2017-10-03," 1.0","19.6"
2017-10-03," 2.0","19.2"
2017-10-03," 3.0","18.7"
2017-10-03," 4.0","17.7"
2017-10-03," 5.0","16.2"
2017-10-03," 6.0","13.6"
2017-10-03," 7.0","11.5"
2017-10-03," 8.0","10.5"
2017-10-03," 9.0","10.2"
2017-10-03,"10.0","10.2"
2017-10-03,"11.0","10.2"
2017-10-17," 0.1","18.8"
2017-10-17," 1.0","18.3"
2017-10-17," 2.0","18.1"
2017-10-17," 3.0","17.9"
2017-10-17," 4.0","18.8"
2017-10-17," 5.0","17.7"
2017-10-17," 6.0","16.2"
2017-10-17," 7.0","13.5"
2017-10-17," 8.0","10.6"
2017-10-17," 9.0"," 9.1"
2017-10-17,"10.0"," 8.2"
2017-10-17,"11.0"," 7.8"
2017-10-17," 0.1","16.5"
2017-10-17," 1.0","19.2"
2017-10-17," 2.0","18.9"
2017-10-17," 3.0","18.4"
2017-10-17," 4.0","17.9"
2017-10-17," 5.0","15.9"
2017-10-17," 6.0","14.2"
2017-10-17," 7.0","12.4"
2017-10-17," 8.0","10.8"
2017-10-17," 9.0","10.2"
2017-10-17,"10.0","10.2"
2017-10-17,"11.0","10.2"
2017-11-07," 0.1","12.9"
2017-11-07," 1.0","12.5"
2017-11-07," 2.0","12.5"
2017-11-07," 3.0","12.4"
2017-11-07," 4.0","12.3"
2017-11-07," 5.0","12.2"
2017-11-07," 6.0","12.1"
2017-11-07," 7.0","12.0"
2017-11-07," 8.0","11.9"
2017-11-07," 9.0","11.8"
2017-11-07,"10.0","11.8"
2017-11-07,"11.0","11.8"
2018-05-04," 0.1","20.1608"
2018-05-04," 1.0","19.6319"
2018-05-04," 2.0","14.1327"
2018-05-04," 3.0","12.9077"
2018-05-04," 4.0","11.6929"
2018-05-04," 5.0","11.1392"
2018-05-04," 6.0","10.3190"
2018-05-04," 7.0"," 8.5417"
2018-05-04," 8.0"," 7.4292"
2018-05-04," 9.0"," 7.0405"
2018-05-04,"10.0"," 6.9643"
2018-05-04,"11.0"," 6.9660"
2018-05-04," 0.1","20.4"
2018-05-04," 1.0","19.5"
2018-05-04," 2.0","15.7"
2018-05-04," 3.0","13.6"
2018-05-04," 4.0","12.5"
2018-05-04," 5.0","11.6"
2018-05-04," 6.0","10.8"
2018-05-04," 7.0"," 9.6"
2018-05-04," 8.0"," 7.9"
2018-05-04," 9.0"," 7.3"
2018-05-04,"10.0"," 7.3"
2018-05-04,"11.0"," 7.3"
2018-05-11," 0.1","21.4424"
2018-05-11," 1.0","21.2463"
2018-05-11," 2.0","16.7359"
2018-05-11," 3.0","14.3863"
2018-05-11," 4.0","12.5744"
2018-05-11," 5.0","10.7037"
2018-05-11," 6.0"," 8.8253"
2018-05-11," 7.0"," 7.9520"
2018-05-11," 8.0"," 7.3497"
2018-05-11," 9.0"," 7.2571"
2018-05-11,"10.0"," 7.1620"
2018-05-11,"11.0"," 7.0658"
2018-05-11," 0.1","21.8"
2018-05-11," 1.0","21.4"
2018-05-11," 2.0","19.8"
2018-05-11," 3.0","15.9"
2018-05-11," 4.0","13.9"
2018-05-11," 5.0","12.0"
2018-05-11," 6.0","10.0"
2018-05-11," 7.0"," 8.6"
2018-05-11," 8.0"," 7.6"
2018-05-11," 9.0"," 7.3"
2018-05-11,"10.0"," 7.2"
2018-05-11,"11.0"," 7.2"
2018-05-17," 0.1","22.7869"
2018-05-17," 1.0","22.1355"
2018-05-17," 2.0","17.6446"
2018-05-17," 3.0","14.3790"
2018-05-17," 4.0","12.0835"
2018-05-17," 5.0","10.3414"
2018-05-17," 6.0"," 9.0406"
2018-05-17," 7.0"," 8.2809"
2018-05-17," 8.0"," 7.5158"
2018-05-17," 9.0"," 7.2911"
2018-05-17,"10.0"," 7.1824"
2018-05-17,"11.0"," 7.1243"
2018-05-17," 0.1","22.8"
2018-05-17," 1.0","22.6"
2018-05-17," 2.0","21.3"
2018-05-17," 3.0","16.7"
2018-05-17," 4.0","14.1"
2018-05-17," 5.0","11.8"
2018-05-17," 6.0","10.2"
2018-05-17," 7.0"," 9.2"
2018-05-17," 8.0"," 8.3"
2018-05-17," 9.0"," 7.7"
2018-05-17,"10.0"," 7.4"
2018-05-17,"11.0"," 7.2"
2018-05-24," 0.1","24.72603"
2018-05-24," 1.0","23.38430"
2018-05-24," 2.0","19.20690"
2018-05-24," 3.0","17.06130"
2018-05-24," 4.0","13.69130"
2018-05-24," 5.0","11.68460"
2018-05-24," 6.0"," 9.87020"
2018-05-24," 7.0"," 8.68280"
2018-05-24," 8.0"," 8.02590"
2018-05-24," 9.0"," 7.62890"
2018-05-24,"10.0"," 7.42530"
2018-05-24,"11.0"," 7.26650"
2018-05-24," 0.1","24.7"
2018-05-24," 1.0","24.5"
2018-05-24," 2.0","20.9"
2018-05-24," 3.0","15.7"
2018-05-24," 4.0","15.8"
2018-05-24," 5.0","13.3"
2018-05-24," 6.0","11.5"
2018-05-24," 7.0"," 9.3"
2018-05-24," 8.0"," 8.7"
2018-05-24," 9.0"," 7.9"
2018-05-24,"10.0"," 7.6"
2018-05-24,"11.0"," 7.4"
2018-05-31," 0.1","24.2285"
2018-05-31," 1.0","23.4664"
2018-05-31," 2.0","21.7067"
2018-05-31," 3.0","16.7249"
2018-05-31," 4.0","14.4612"
2018-05-31," 5.0","11.8329"
2018-05-31," 6.0"," 9.9113"
2018-05-31," 7.0"," 8.9154"
2018-05-31," 8.0"," 8.0445"
2018-05-31," 9.0"," 7.5635"
2018-05-31,"10.0"," 7.4254"
2018-05-31,"11.0"," 7.2554"
2018-05-31," 0.1","24.2"
2018-05-31," 1.0","23.6"
2018-05-31," 2.0","22.6"
2018-05-31," 3.0","18.8"
2018-05-31," 4.0","15.6"
2018-05-31," 5.0","13.3"
2018-05-31," 6.0","11.3"
2018-05-31," 7.0","10.0"
2018-05-31," 8.0"," 8.9"
2018-05-31," 9.0"," 8.1"
2018-05-31,"10.0"," 8.1"
2018-05-31,"11.0"," 8.1"
2018-06-07," 0.1","24.1634"
2018-06-07," 1.0","23.9017"
2018-06-07," 2.0","22.2404"
